DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_truncated,DEFAULT_Truncated_Version,DEFAULT_Truncated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls
2,300,2,0,50000.0,1,800000.0,99999,20,100,50,2,300,6,0.5,5,-10,TR1,0.19,1,8,4

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
588,kein_Terminated,Zeit abgelaufen,0.37,218,-9036.0,21,20250407-032359
589,kein_Terminated,Zeit abgelaufen,0.39,187,-6782.0,21,20250407-032418
590,kein_Terminated,Zeit abgelaufen,0.37,11,1242.0,21,20250407-032437
591,kein_Terminated,Zeit abgelaufen,0.48,31,1746.0,21,20250407-032455
592,kein_Terminated,Zeit abgelaufen,0.46,120,-2928.0,21,20250407-032514
593,kein_Terminated,Zeit abgelaufen,0.49,36,1702.0,21,20250407-032533
594,kein_Terminated,Zeit abgelaufen,0.53,36,1470.0,21,20250407-032552
595,kein_Terminated,Zeit abgelaufen,0.34,233,-10182.0,21,20250407-032611
596,kein_Terminated,Zeit abgelaufen,0.39,112,-3592.0,21,20250407-032629
597,kein_Terminated,Zeit abgelaufen,0.37,37,-144.0,21,20250407-032648
598,kein_Terminated,Zeit abgelaufen,0.33,23,-738.0,21,20250407-032707
599,kein_Terminated,Zeit abgelaufen,0.25,26,426.0,21,20250407-032726
600,kein_Terminated,Zeit abgelaufen,0.33,70,-1364.0,21,20250407-032744
601,kein_Terminated,Zeit abgelaufen,0.38,45,384.0,21,20250407-032803
602,kein_Terminated,Zeit abgelaufen,0.34,16,1382.0,21,20250407-032821
603,kein_Terminated,Zeit abgelaufen,0.24,44,-816.0,21,20250407-032840
604,kein_Terminated,Zeit abgelaufen,0.24,64,-1472.0,21,20250407-032859
605,kein_Terminated,Zeit abgelaufen,0.34,136,-4182.0,21,20250407-032917
606,kein_Terminated,Zeit abgelaufen,0.42,73,-1238.0,21,20250407-032936
607,kein_Terminated,Zeit abgelaufen,0.31,133,-3668.0,21,20250407-032955
608,kein_Terminated,Zeit abgelaufen,0.35,11,1430.0,21,20250407-033014
609,kein_Terminated,Zeit abgelaufen,0.47,14,2308.0,21,20250407-033032
610,kein_Terminated,Zeit abgelaufen,0.28,14,844.0,21,20250407-033051
611,kein_Terminated,Zeit abgelaufen,0.38,172,-5306.0,21,20250407-033110
612,kein_Terminated,Zeit abgelaufen,0.49,46,-626.0,21,20250407-033128
613,kein_Terminated,Zeit abgelaufen,0.37,39,324.0,21,20250407-033147
614,kein_Terminated,Zeit abgelaufen,0.28,7,1448.0,21,20250407-033206
615,kein_Terminated,Zeit abgelaufen,0.32,262,-10006.0,21,20250407-033225
616,kein_Terminated,Zeit abgelaufen,0.47,134,-2856.0,21,20250407-033244
617,kein_Terminated,Zeit abgelaufen,0.27,455,-19728.0,21,20250407-033303
618,kein_Terminated,Zeit abgelaufen,0.3,174,-6906.0,21,20250407-033322
619,kein_Terminated,Zeit abgelaufen,0.34,328,-12136.0,21,20250407-033341
620,kein_Terminated,Zeit abgelaufen,0.21,350,-15830.0,21,20250407-033400
621,kein_Terminated,Zeit abgelaufen,0.31,326,-13966.0,21,20250407-033419
622,kein_Terminated,Zeit abgelaufen,0.34,185,-7028.0,21,20250407-033438
623,kein_Terminated,Zeit abgelaufen,0.34,48,314.0,21,20250407-033456
624,kein_Terminated,Zeit abgelaufen,0.15,17,-308.0,21,20250407-033515
625,kein_Terminated,Zeit abgelaufen,0.34,72,-3288.0,21,20250407-033534
626,kein_Terminated,Zeit abgelaufen,0.23,42,-676.0,21,20250407-033552
627,kein_Terminated,Zeit abgelaufen,0.35,69,-902.0,21,20250407-033611
628,kein_Terminated,Zeit abgelaufen,0.29,42,-1820.0,21,20250407-033630
629,kein_Terminated,Zeit abgelaufen,0.29,49,-1632.0,21,20250407-033648
630,kein_Terminated,Zeit abgelaufen,0.31,303,-12592.0,21,20250407-033707
631,kein_Terminated,Zeit abgelaufen,0.27,325,-13510.0,21,20250407-033726
632,kein_Terminated,Zeit abgelaufen,0.25,243,-11078.0,21,20250407-033746
633,kein_Terminated,Zeit abgelaufen,0.31,138,-5866.0,21,20250407-033804
634,kein_Terminated,Zeit abgelaufen,0.29,290,-12556.0,21,20250407-033824
635,kein_Terminated,Zeit abgelaufen,0.24,0,1202.0,21,20250407-033842
636,kein_Terminated,Zeit abgelaufen,0.37,134,-4326.0,21,20250407-033901
637,kein_Terminated,Zeit abgelaufen,0.41,226,-9622.0,21,20250407-033920
638,kein_Terminated,Zeit abgelaufen,0.38,54,-496.0,21,20250407-033939
639,kein_Terminated,Zeit abgelaufen,0.43,74,-1364.0,21,20250407-033957
640,kein_Terminated,Zeit abgelaufen,0.37,86,-1864.0,21,20250407-034016
641,kein_Terminated,Zeit abgelaufen,0.3,9,1278.0,21,20250407-034035
642,kein_Terminated,Zeit abgelaufen,0.4,72,-2546.0,21,20250407-034054
643,kein_Terminated,Zeit abgelaufen,0.32,120,-3536.0,21,20250407-034113
644,kein_Terminated,Zeit abgelaufen,0.41,15,1662.0,21,20250407-034131
645,kein_Terminated,Zeit abgelaufen,0.34,26,760.0,21,20250407-034150
646,kein_Terminated,Zeit abgelaufen,0.37,6,1868.0,21,20250407-034209
647,kein_Terminated,Zeit abgelaufen,0.38,106,-2246.0,21,20250407-034228
648,kein_Terminated,Zeit abgelaufen,0.35,6,2108.0,21,20250407-034247
649,kein_Terminated,Zeit abgelaufen,0.39,82,-776.0,21,20250407-034305
650,kein_Terminated,Zeit abgelaufen,0.38,79,-1040.0,21,20250407-034324
651,kein_Terminated,Zeit abgelaufen,0.41,48,502.0,21,20250407-034343
652,kein_Terminated,Zeit abgelaufen,0.35,30,1240.0,21,20250407-034402
653,kein_Terminated,Zeit abgelaufen,0.32,17,1292.0,21,20250407-034421
654,kein_Terminated,Zeit abgelaufen,0.39,27,1324.0,21,20250407-034439
655,kein_Terminated,Zeit abgelaufen,0.3,38,-250.0,21,20250407-034458
656,kein_Terminated,Zeit abgelaufen,0.36,35,842.0,21,20250407-034517
657,kein_Terminated,Zeit abgelaufen,0.45,121,-2698.0,21,20250407-034536
658,kein_Terminated,Zeit abgelaufen,0.4,50,586.0,21,20250407-034554
659,kein_Terminated,Zeit abgelaufen,0.4,65,248.0,21,20250407-034613
660,kein_Terminated,Zeit abgelaufen,0.36,156,-5558.0,21,20250407-034632
661,kein_Terminated,Zeit abgelaufen,0.22,499,-22430.0,21,20250407-034651
662,kein_Terminated,Zeit abgelaufen,0.42,65,176.0,21,20250407-034710
663,kein_Terminated,Zeit abgelaufen,0.1,511,-23942.0,21,20250407-034729
664,kein_Terminated,Zeit abgelaufen,0.42,140,-4810.0,21,20250407-034748
8,kein_Terminated,Zeit abgelaufen,0.33,200,-7994.0,21,20250407-034817
665,kein_Terminated,Zeit abgelaufen,0.36,51,-472.0,21,20250407-034825
666,kein_Terminated,Zeit abgelaufen,0.35,123,-3526.0,21,20250407-034844
667,kein_Terminated,Zeit abgelaufen,0.21,62,-1768.0,21,20250407-034903
668,kein_Terminated,Zeit abgelaufen,0.24,32,-1840.0,21,20250407-034922
669,kein_Terminated,Zeit abgelaufen,0.42,73,-916.0,21,20250407-034940
670,kein_Terminated,Zeit abgelaufen,0.23,52,-372.0,21,20250407-034959
671,kein_Terminated,Zeit abgelaufen,0.2,177,-6554.0,21,20250407-035018
672,kein_Terminated,Zeit abgelaufen,0.27,13,924.0,21,20250407-035036
673,kein_Terminated,Zeit abgelaufen,0.29,45,-1170.0,21,20250407-035055
674,kein_Terminated,Zeit abgelaufen,0.27,99,-4252.0,21,20250407-035114
675,kein_Terminated,Zeit abgelaufen,0.23,195,-9244.0,21,20250407-035132
676,kein_Terminated,Zeit abgelaufen,0.29,59,1158.0,21,20250407-035151
677,kein_Terminated,Zeit abgelaufen,0.37,63,-972.0,21,20250407-035210
678,kein_Terminated,Zeit abgelaufen,0.27,94,-2934.0,21,20250407-035229
679,kein_Terminated,Zeit abgelaufen,0.3,131,-4658.0,21,20250407-035247
680,kein_Terminated,Zeit abgelaufen,0.39,29,984.0,21,20250407-035306
681,kein_Terminated,Zeit abgelaufen,0.31,81,-1444.0,21,20250407-035325
682,kein_Terminated,Zeit abgelaufen,0.4,54,-674.0,21,20250407-035343
683,kein_Terminated,Zeit abgelaufen,0.36,9,1620.0,21,20250407-035402
684,kein_Terminated,Zeit abgelaufen,0.4,12,1690.0,21,20250407-035421
685,kein_Terminated,Zeit abgelaufen,0.43,39,40.0,21,20250407-035439
686,kein_Terminated,Zeit abgelaufen,0.43,40,-328.0,21,20250407-035458
687,kein_Terminated,Zeit abgelaufen,0.18,207,-8652.0,21,20250407-035517
688,kein_Terminated,Zeit abgelaufen,0.47,19,2098.0,21,20250407-035536
689,kein_Terminated,Zeit abgelaufen,0.36,53,-552.0,21,20250407-035555
690,kein_Terminated,Zeit abgelaufen,0.27,127,-3920.0,21,20250407-035614
691,kein_Terminated,Zeit abgelaufen,0.41,76,-1620.0,21,20250407-035632
692,kein_Terminated,Zeit abgelaufen,0.26,58,-652.0,21,20250407-035651
693,kein_Terminated,Zeit abgelaufen,0.44,36,1274.0,21,20250407-035710
694,kein_Terminated,Zeit abgelaufen,0.32,19,1182.0,21,20250407-035729
695,kein_Terminated,Zeit abgelaufen,0.38,48,300.0,21,20250407-035747
696,kein_Terminated,Zeit abgelaufen,0.41,114,-3290.0,21,20250407-035806
697,kein_Terminated,Zeit abgelaufen,0.42,7,1776.0,21,20250407-035825
698,kein_Terminated,Zeit abgelaufen,0.43,225,-7924.0,21,20250407-035844
699,kein_Terminated,Zeit abgelaufen,0.44,226,-6126.0,21,20250407-035903
700,kein_Terminated,Zeit abgelaufen,0.4,273,-10550.0,21,20250407-035922
701,kein_Terminated,Zeit abgelaufen,0.27,250,-10182.0,21,20250407-035941
702,kein_Terminated,Zeit abgelaufen,0.32,159,-5546.0,21,20250407-040000
703,kein_Terminated,Zeit abgelaufen,0.14,60,-764.0,21,20250407-040019
704,kein_Terminated,Zeit abgelaufen,0.29,45,-818.0,21,20250407-040037
705,kein_Terminated,Zeit abgelaufen,0.31,7,1706.0,21,20250407-040056
706,kein_Terminated,Zeit abgelaufen,0.42,67,-538.0,21,20250407-040115
707,kein_Terminated,Zeit abgelaufen,0.43,11,2190.0,21,20250407-040134
708,kein_Terminated,Zeit abgelaufen,0.43,142,-4054.0,21,20250407-040153
709,kein_Terminated,Zeit abgelaufen,0.31,16,1872.0,21,20250407-040212
710,kein_Terminated,Zeit abgelaufen,0.39,22,96.0,21,20250407-040230
711,kein_Terminated,Zeit abgelaufen,0.32,253,-9706.0,21,20250407-040250
712,kein_Terminated,Zeit abgelaufen,0.41,82,496.0,21,20250407-040308
713,kein_Terminated,Zeit abgelaufen,0.35,41,1018.0,21,20250407-040327
714,kein_Terminated,Zeit abgelaufen,0.29,142,-4194.0,21,20250407-040346
715,kein_Terminated,Zeit abgelaufen,0.45,21,2232.0,21,20250407-040405
716,kein_Terminated,Zeit abgelaufen,0.41,169,-7082.0,21,20250407-040424
717,kein_Terminated,Zeit abgelaufen,0.39,218,-10224.0,21,20250407-040442
718,kein_Terminated,Zeit abgelaufen,0.3,10,1350.0,21,20250407-040501
719,kein_Terminated,Zeit abgelaufen,0.34,55,366.0,21,20250407-040521
720,kein_Terminated,Zeit abgelaufen,0.45,80,-2432.0,21,20250407-040540
721,kein_Terminated,Zeit abgelaufen,0.39,74,-936.0,21,20250407-040559
722,kein_Terminated,Zeit abgelaufen,0.17,106,-5230.0,21,20250407-040617
723,kein_Terminated,Zeit abgelaufen,0.23,20,66.0,21,20250407-040636
724,kein_Terminated,Zeit abgelaufen,0.37,175,-5684.0,21,20250407-040655
725,kein_Terminated,Zeit abgelaufen,0.26,96,-5506.0,21,20250407-040714
726,kein_Terminated,Zeit abgelaufen,0.29,141,-4898.0,21,20250407-040732
727,kein_Terminated,Zeit abgelaufen,0.3,2,1552.0,21,20250407-040750
728,kein_Terminated,Zeit abgelaufen,0.31,44,30.0,21,20250407-040809
729,kein_Terminated,Zeit abgelaufen,0.19,145,-5878.0,21,20250407-040827
730,kein_Terminated,Zeit abgelaufen,0.26,9,1226.0,21,20250407-040845
731,kein_Terminated,Zeit abgelaufen,0.48,29,1546.0,21,20250407-040904
732,kein_Terminated,Zeit abgelaufen,0.27,55,-1844.0,21,20250407-040922
733,kein_Terminated,Zeit abgelaufen,0.44,42,1304.0,21,20250407-040941
734,kein_Terminated,Zeit abgelaufen,0.4,67,-28.0,21,20250407-040959
735,kein_Terminated,Zeit abgelaufen,0.4,143,-1522.0,21,20250407-041017
736,kein_Terminated,Zeit abgelaufen,0.38,166,-5738.0,21,20250407-041036
737,kein_Terminated,Zeit abgelaufen,0.23,19,744.0,21,20250407-041054
738,kein_Terminated,Zeit abgelaufen,0.27,53,-1154.0,21,20250407-041112
739,kein_Terminated,Zeit abgelaufen,0.3,24,1214.0,21,20250407-041131
740,kein_Terminated,Zeit abgelaufen,0.43,180,-3530.0,21,20250407-041149
741,kein_Terminated,Zeit abgelaufen,0.29,108,-1556.0,21,20250407-041208
742,kein_Terminated,Zeit abgelaufen,0.3,32,-358.0,21,20250407-041226
743,kein_Terminated,Zeit abgelaufen,0.44,27,982.0,21,20250407-041244
744,kein_Terminated,Zeit abgelaufen,0.39,95,-2068.0,21,20250407-041303
745,kein_Terminated,Zeit abgelaufen,0.5,39,-1052.0,21,20250407-041321
746,kein_Terminated,Zeit abgelaufen,0.21,75,-2266.0,21,20250407-041340
747,kein_Terminated,Zeit abgelaufen,0.48,29,1696.0,21,20250407-041358
9,kein_Terminated,Zeit abgelaufen,0.31,215,-8410.0,21,20250407-041427
748,kein_Terminated,Zeit abgelaufen,0.37,6,1990.0,21,20250407-041434
749,kein_Terminated,Zeit abgelaufen,0.29,102,-2530.0,21,20250407-041453
750,kein_Terminated,Zeit abgelaufen,0.28,82,-656.0,21,20250407-041511
751,kein_Terminated,Zeit abgelaufen,0.45,41,618.0,21,20250407-041529
752,kein_Terminated,Zeit abgelaufen,0.47,188,-5904.0,21,20250407-041548
753,kein_Terminated,Zeit abgelaufen,0.27,20,1116.0,21,20250407-041606
754,kein_Terminated,Zeit abgelaufen,0.35,146,-2578.0,21,20250407-041625
755,kein_Terminated,Zeit abgelaufen,0.38,42,382.0,21,20250407-041643
756,kein_Terminated,Zeit abgelaufen,0.35,84,-752.0,21,20250407-041701
757,kein_Terminated,Zeit abgelaufen,0.23,127,-4644.0,21,20250407-041720
758,kein_Terminated,Zeit abgelaufen,0.31,144,-5294.0,21,20250407-041738
759,kein_Terminated,Zeit abgelaufen,0.38,90,-1716.0,21,20250407-041757
760,kein_Terminated,Zeit abgelaufen,0.26,109,-3862.0,21,20250407-041815
761,kein_Terminated,Zeit abgelaufen,0.29,28,38.0,21,20250407-041833
762,kein_Terminated,Zeit abgelaufen,0.29,302,-13176.0,21,20250407-041852
763,kein_Terminated,Zeit abgelaufen,0.37,51,880.0,21,20250407-041910
764,kein_Terminated,Zeit abgelaufen,0.45,20,2250.0,21,20250407-041929
765,kein_Terminated,Zeit abgelaufen,0.4,103,-1004.0,21,20250407-041947
766,kein_Terminated,Zeit abgelaufen,0.35,66,-146.0,21,20250407-042006
767,kein_Terminated,Zeit abgelaufen,0.29,49,1170.0,21,20250407-042024
768,kein_Terminated,Zeit abgelaufen,0.32,217,-6440.0,21,20250407-042043
769,kein_Terminated,Zeit abgelaufen,0.21,11,838.0,21,20250407-042101
770,kein_Terminated,Zeit abgelaufen,0.32,19,382.0,21,20250407-042120
771,kein_Terminated,Zeit abgelaufen,0.2,83,-2070.0,21,20250407-042138
772,kein_Terminated,Zeit abgelaufen,0.27,17,1056.0,21,20250407-042156
773,kein_Terminated,Zeit abgelaufen,0.33,5,1626.0,21,20250407-042214
774,kein_Terminated,Zeit abgelaufen,0.27,85,-1584.0,21,20250407-042233
775,kein_Terminated,Zeit abgelaufen,0.34,13,1662.0,21,20250407-042251
776,kein_Terminated,Zeit abgelaufen,0.29,24,1478.0,21,20250407-042309
777,kein_Terminated,Zeit abgelaufen,0.25,95,-338.0,21,20250407-042328
778,kein_Terminated,Zeit abgelaufen,0.26,8,1510.0,21,20250407-042346
779,kein_Terminated,Zeit abgelaufen,0.32,54,-254.0,21,20250407-042405
780,kein_Terminated,Zeit abgelaufen,0.3,42,1044.0,21,20250407-042423
781,kein_Terminated,Zeit abgelaufen,0.31,30,1024.0,21,20250407-042442
782,kein_Terminated,Zeit abgelaufen,0.33,84,-216.0,21,20250407-042500
783,kein_Terminated,Zeit abgelaufen,0.33,46,1028.0,21,20250407-042519
784,kein_Terminated,Zeit abgelaufen,0.39,46,508.0,21,20250407-042537
785,kein_Terminated,Zeit abgelaufen,0.28,25,1256.0,21,20250407-042555
786,kein_Terminated,Zeit abgelaufen,0.35,16,730.0,21,20250407-042614
787,kein_Terminated,Zeit abgelaufen,0.32,61,-1052.0,21,20250407-042632
788,kein_Terminated,Zeit abgelaufen,0.43,31,1290.0,21,20250407-042650
789,kein_Terminated,Zeit abgelaufen,0.39,20,1754.0,21,20250407-042709
790,kein_Terminated,Zeit abgelaufen,0.3,94,-1762.0,21,20250407-042727
791,kein_Terminated,Zeit abgelaufen,0.5,113,-1038.0,21,20250407-042745
792,kein_Terminated,Zeit abgelaufen,0.28,1,1798.0,21,20250407-042804
793,kein_Terminated,Zeit abgelaufen,0.24,174,-6496.0,21,20250407-042822
794,kein_Terminated,Zeit abgelaufen,0.39,35,564.0,21,20250407-042841
795,kein_Terminated,Zeit abgelaufen,0.3,37,436.0,21,20250407-042859
796,kein_Terminated,Zeit abgelaufen,0.14,443,-19960.0,21,20250407-042918
797,kein_Terminated,Zeit abgelaufen,0.28,0,1710.0,21,20250407-042936
798,kein_Terminated,Zeit abgelaufen,0.3,115,-3664.0,21,20250407-042955
799,kein_Terminated,Zeit abgelaufen,0.28,97,-1268.0,21,20250407-043013
800,kein_Terminated,Zeit abgelaufen,0.44,225,-7922.0,21,20250407-043031
801,kein_Terminated,Zeit abgelaufen,0.31,47,-502.0,21,20250407-043050
802,kein_Terminated,Zeit abgelaufen,0.25,0,1626.0,21,20250407-043108
803,kein_Terminated,Zeit abgelaufen,0.24,0,1578.0,21,20250407-043127
804,kein_Terminated,Zeit abgelaufen,0.33,6,1958.0,21,20250407-043145
805,kein_Terminated,Zeit abgelaufen,0.34,126,-4910.0,21,20250407-043203
806,kein_Terminated,Zeit abgelaufen,0.36,237,-9694.0,21,20250407-043222
807,kein_Terminated,Zeit abgelaufen,0.1,560,-26310.0,21,20250407-043241
808,kein_Terminated,Zeit abgelaufen,0.14,501,-23734.0,21,20250407-043300
809,kein_Terminated,Zeit abgelaufen,0.26,0,1662.0,21,20250407-043318
810,kein_Terminated,Zeit abgelaufen,0.34,100,-2142.0,21,20250407-043336
811,kein_Terminated,Zeit abgelaufen,0.26,30,-288.0,21,20250407-043355
812,kein_Terminated,Zeit abgelaufen,0.36,103,-446.0,21,20250407-043413
813,kein_Terminated,Zeit abgelaufen,0.31,114,-6440.0,21,20250407-043432
814,kein_Terminated,Zeit abgelaufen,0.44,120,-756.0,21,20250407-043450
815,kein_Terminated,Zeit abgelaufen,0.22,251,-8184.0,21,20250407-043509
816,kein_Terminated,Zeit abgelaufen,0.26,281,-11642.0,21,20250407-043527
817,kein_Terminated,Zeit abgelaufen,0.22,291,-11046.0,21,20250407-043546
818,kein_Terminated,Zeit abgelaufen,0.24,415,-18258.0,21,20250407-043604
819,kein_Terminated,Zeit abgelaufen,0.23,244,-10242.0,21,20250407-043623
820,kein_Terminated,Zeit abgelaufen,0.3,43,-1142.0,21,20250407-043641
821,kein_Terminated,Zeit abgelaufen,0.45,17,1650.0,21,20250407-043659
822,kein_Terminated,Zeit abgelaufen,0.34,41,-12.0,21,20250407-043718
823,kein_Terminated,Zeit abgelaufen,0.41,37,692.0,21,20250407-043736
824,kein_Terminated,Zeit abgelaufen,0.45,141,-4460.0,21,20250407-043754
825,kein_Terminated,Zeit abgelaufen,0.38,130,-4206.0,21,20250407-043813
826,kein_Terminated,Zeit abgelaufen,0.39,123,-4094.0,21,20250407-043831
827,kein_Terminated,Zeit abgelaufen,0.44,134,-3744.0,21,20250407-043850
828,kein_Terminated,Zeit abgelaufen,0.41,34,792.0,21,20250407-043908
829,kein_Terminated,Zeit abgelaufen,0.4,10,2064.0,21,20250407-043926
830,kein_Terminated,Zeit abgelaufen,0.41,47,248.0,21,20250407-043945
10,kein_Terminated,Zeit abgelaufen,0.25,13,964.0,21,20250407-044014
831,kein_Terminated,Zeit abgelaufen,0.28,9,1398.0,21,20250407-044021
832,kein_Terminated,Zeit abgelaufen,0.32,60,-628.0,21,20250407-044039
833,kein_Terminated,Zeit abgelaufen,0.41,174,-6418.0,21,20250407-044058
834,kein_Terminated,Zeit abgelaufen,0.32,47,762.0,21,20250407-044116
835,kein_Terminated,Zeit abgelaufen,0.45,31,912.0,21,20250407-044135
836,kein_Terminated,Zeit abgelaufen,0.51,107,-1958.0,21,20250407-044153
837,kein_Terminated,Zeit abgelaufen,0.34,135,-4062.0,21,20250407-044211
838,kein_Terminated,Zeit abgelaufen,0.27,77,-1918.0,21,20250407-044230
839,kein_Terminated,Zeit abgelaufen,0.36,25,892.0,21,20250407-044248
840,kein_Terminated,Zeit abgelaufen,0.45,33,854.0,21,20250407-044306
841,kein_Terminated,Zeit abgelaufen,0.13,436,-20028.0,21,20250407-044325
842,kein_Terminated,Zeit abgelaufen,0.48,63,-1036.0,21,20250407-044343
843,kein_Terminated,Zeit abgelaufen,0.37,18,1260.0,21,20250407-044402
844,kein_Terminated,Zeit abgelaufen,0.42,178,-6768.0,21,20250407-044420
845,kein_Terminated,Zeit abgelaufen,0.4,94,-2414.0,21,20250407-044439
846,kein_Terminated,Zeit abgelaufen,0.43,22,1174.0,21,20250407-044457
847,kein_Terminated,Zeit abgelaufen,0.56,76,-458.0,21,20250407-044516
848,kein_Terminated,Zeit abgelaufen,0.35,69,-1306.0,21,20250407-044534
849,kein_Terminated,Zeit abgelaufen,0.26,93,-3338.0,21,20250407-044552
850,kein_Terminated,Zeit abgelaufen,0.34,287,-12520.0,21,20250407-044611
851,kein_Terminated,Zeit abgelaufen,0.31,125,-6978.0,21,20250407-044629
852,kein_Terminated,Zeit abgelaufen,0.33,103,-3464.0,21,20250407-044647
853,kein_Terminated,Zeit abgelaufen,0.22,99,-5328.0,21,20250407-044706
854,kein_Terminated,Zeit abgelaufen,0.31,69,-2370.0,21,20250407-044724
855,kein_Terminated,Zeit abgelaufen,0.29,37,-884.0,21,20250407-044742
856,kein_Terminated,Zeit abgelaufen,0.33,219,-8722.0,21,20250407-044801
857,kein_Terminated,Zeit abgelaufen,0.35,86,-1506.0,21,20250407-044819
858,kein_Terminated,Zeit abgelaufen,0.25,299,-12244.0,21,20250407-044838
859,kein_Terminated,Zeit abgelaufen,0.28,39,540.0,21,20250407-044856
860,kein_Terminated,Zeit abgelaufen,0.47,151,-4350.0,21,20250407-044914
861,kein_Terminated,Zeit abgelaufen,0.19,48,-580.0,21,20250407-044933
862,kein_Terminated,Zeit abgelaufen,0.31,96,-2380.0,21,20250407-044951
863,kein_Terminated,Zeit abgelaufen,0.37,62,-774.0,21,20250407-045010
864,kein_Terminated,Zeit abgelaufen,0.23,256,-10710.0,21,20250407-045028
865,kein_Terminated,Zeit abgelaufen,0.35,102,-4030.0,21,20250407-045046
866,kein_Terminated,Zeit abgelaufen,0.31,85,-2142.0,21,20250407-045105
867,kein_Terminated,Zeit abgelaufen,0.45,39,1010.0,21,20250407-045123
868,kein_Terminated,Zeit abgelaufen,0.42,34,314.0,21,20250407-045141
869,kein_Terminated,Zeit abgelaufen,0.42,46,114.0,21,20250407-045200
870,kein_Terminated,Zeit abgelaufen,0.46,138,-4064.0,21,20250407-045218
871,kein_Terminated,Zeit abgelaufen,0.36,63,-978.0,21,20250407-045236
872,kein_Terminated,Zeit abgelaufen,0.41,325,-12970.0,21,20250407-045255
873,kein_Terminated,Zeit abgelaufen,0.27,388,-17244.0,21,20250407-045313
874,kein_Terminated,Zeit abgelaufen,0.39,125,-4600.0,21,20250407-045332
875,kein_Terminated,Zeit abgelaufen,0.49,86,-840.0,21,20250407-045350
876,kein_Terminated,Zeit abgelaufen,0.31,33,-126.0,21,20250407-045408
877,kein_Terminated,Zeit abgelaufen,0.47,39,1166.0,21,20250407-045427
878,kein_Terminated,Zeit abgelaufen,0.44,18,1572.0,21,20250407-045445
879,kein_Terminated,Zeit abgelaufen,0.37,47,184.0,21,20250407-045503
880,kein_Terminated,Zeit abgelaufen,0.48,64,-2194.0,21,20250407-045522
881,kein_Terminated,Zeit abgelaufen,0.27,22,898.0,21,20250407-045540
882,kein_Terminated,Zeit abgelaufen,0.14,167,-9866.0,21,20250407-045558
883,kein_Terminated,Zeit abgelaufen,0.38,174,-6668.0,21,20250407-045617
884,kein_Terminated,Zeit abgelaufen,0.27,102,-2810.0,21,20250407-045635
885,kein_Terminated,Zeit abgelaufen,0.38,84,-1702.0,21,20250407-045653
886,kein_Terminated,Zeit abgelaufen,0.3,108,-2926.0,21,20250407-045712
887,kein_Terminated,Zeit abgelaufen,0.4,22,1440.0,21,20250407-045730
888,kein_Terminated,Zeit abgelaufen,0.33,192,-7802.0,21,20250407-045748
889,kein_Terminated,Zeit abgelaufen,0.41,230,-8626.0,21,20250407-045807
890,kein_Terminated,Zeit abgelaufen,0.44,64,792.0,21,20250407-045825
891,kein_Terminated,Zeit abgelaufen,0.35,1,2090.0,21,20250407-045844
892,kein_Terminated,Zeit abgelaufen,0.39,39,998.0,21,20250407-045902
893,kein_Terminated,Zeit abgelaufen,0.39,8,408.0,21,20250407-045921
894,kein_Terminated,Zeit abgelaufen,0.43,41,1116.0,21,20250407-045939
895,kein_Terminated,Zeit abgelaufen,0.49,76,436.0,21,20250407-045958
896,kein_Terminated,Zeit abgelaufen,0.53,50,900.0,21,20250407-050016
897,kein_Terminated,Zeit abgelaufen,0.42,62,-420.0,21,20250407-050034
898,kein_Terminated,Zeit abgelaufen,0.54,120,-3208.0,21,20250407-050053
899,kein_Terminated,Zeit abgelaufen,0.42,55,76.0,21,20250407-050111
900,kein_Terminated,Zeit abgelaufen,0.47,27,1430.0,21,20250407-050129
901,kein_Terminated,Zeit abgelaufen,0.21,4,1110.0,21,20250407-050148
902,kein_Terminated,Zeit abgelaufen,0.49,35,1388.0,21,20250407-050206
903,kein_Terminated,Zeit abgelaufen,0.49,37,208.0,21,20250407-050224
904,kein_Terminated,Zeit abgelaufen,0.46,31,-1162.0,21,20250407-050242
905,kein_Terminated,Zeit abgelaufen,0.43,149,-4800.0,21,20250407-050301
906,kein_Terminated,Zeit abgelaufen,0.45,153,-4746.0,21,20250407-050319
907,kein_Terminated,Zeit abgelaufen,0.22,130,-3460.0,21,20250407-050337
908,kein_Terminated,Zeit abgelaufen,0.35,22,1446.0,21,20250407-050356
909,kein_Terminated,Zeit abgelaufen,0.4,97,-3682.0,21,20250407-050414
