DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999999999999,20,100,50,2,300,2,0.5,5,-100,0.1,1,False,/home/moritz_s/Documents/RKIM_1/F_u_E_Drohnenrennen/GitRepo/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M1_R6_O8_A2_TR1_T1_20250410-005410/save-04.10.2025_00.54.10/results/save-04.10.2025_00.54.10/_750000_steps.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
91,kein_Terminated,Zeit abgelaufen,0.58,517,-36168.0,300.5,22,0,20250410-150834
92,kein_Terminated,Zeit abgelaufen,0.76,265,-551.0,300.5,22,0,20250410-150857
93,kein_Terminated,Zeit abgelaufen,0.78,391,-6981.0,300.5,22,3,20250410-150919
94,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.8,349,-4634.5,257.0,22,3,20250410-150939
95,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.01,0,0.5,0.0,22,7,20250410-150944
96,kein_Terminated,Zeit abgelaufen,0.17,583,-55399.0,300.5,22,7,20250410-151009
97,kein_Terminated,Zeit abgelaufen,0.46,238,-1546.0,300.5,22,5,20250410-151031
98,kein_Terminated,Zeit abgelaufen,0.36,339,-6654.0,300.5,25,1,20250410-151058
99,kein_Terminated,Zeit abgelaufen,0.3,361,-5783.0,300.5,25,1,20250410-151125
100,kein_Terminated,Zeit abgelaufen,0.32,344,-6621.0,300.5,25,7,20250410-151152
101,kein_Terminated,Zeit abgelaufen,0.34,445,-9556.0,300.5,25,7,20250410-151219
102,kein_Terminated,Zeit abgelaufen,0.3,363,-6764.0,300.5,25,9,20250410-151246
103,kein_Terminated,Zeit abgelaufen,0.45,422,-9513.0,300.5,25,9,20250410-151313
104,kein_Terminated,Zeit abgelaufen,0.57,240,-616.0,300.5,25,5,20250410-151341
105,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.8,360,-3826.5,294.0,22,8,20250410-151402
106,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.01,1,-112.5,0.0,22,8,20250410-151407
107,kein_Terminated,Zeit abgelaufen,0.68,424,-14684.0,300.5,22,9,20250410-151429
108,kein_Terminated,Zeit abgelaufen,0.34,551,-39996.0,300.5,22,9,20250410-151455
109,kein_Terminated,Zeit abgelaufen,0.71,370,-8794.0,300.5,22,6,20250410-151517
110,kein_Terminated,Zeit abgelaufen,0.75,457,-18354.0,300.5,22,6,20250410-151540
111,kein_Terminated,Zeit abgelaufen,0.41,550,-44186.0,300.5,22,2,20250410-151603
112,kein_Terminated,Zeit abgelaufen,0.24,299,-6717.0,300.5,24,2,20250410-151626
