DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_NUMBER_LAST_ACTIONS
2,300,2,-0.5,50000.0,1,172800,99999999999999,20,100,50,2,300,10,0.5,5,-1000,0.15,0.25,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M6_R6_O5_A3_TR1_T1_20250407-013856/save-04.07.2025_01.38.56/best_model.zip,20,8,4

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
1,Zu nah an der Wand,kein_Truncared,0.04,2,-796.75,21
1,Zu nah an der Wand,kein_Truncared,0.03,4,-837.25,21
1,Zu nah an der Wand,kein_Truncared,0.06,1,-649.5,21
1,Zu nah an der Wand,kein_Truncared,0.1,2,-389.5,21
1,Zu nah an der Wand,kein_Truncared,0.07,1,-612.25,21
1,Zu nah an der Wand,kein_Truncared,0.06,1,-641.25,21
1,Zu nah an der Wand,kein_Truncared,0.07,3,-599.0,21
1,Zu nah an der Wand,kein_Truncared,0.03,8,-869.5,21
1,Zu nah an der Wand,kein_Truncared,0.02,4,-894.25,21
1,Zu nah an der Wand,kein_Truncared,0.03,8,-869.0,21
1,Zu nah an der Wand,kein_Truncared,0.18,13,61.25,21
1,Zu nah an der Wand,kein_Truncared,0.01,4,-971.25,21
1,Zu nah an der Wand,kein_Truncared,0.03,14,-844.75,21
1,Zu nah an der Wand,kein_Truncared,0.03,11,-881.75,21
1,Zu nah an der Wand,kein_Truncared,0.14,18,-169.5,21
1,Zu nah an der Wand,kein_Truncared,0.04,1,-804.0,21
1,Zu nah an der Wand,kein_Truncared,0.01,2,-984.75,21
1,Zu nah an der Wand,kein_Truncared,0.04,8,-769.0,21
1,Zu nah an der Wand,kein_Truncared,0.02,1,-919.5,21
2,kein_Terminated,Zeit abgelaufen,0.12,0,599.5,21,20250408-175912
2,Zu nah an der Wand,kein_Truncared,0.09,4,-513.75,21
2,Zu nah an der Wand,kein_Truncared,0.02,1,-943.5,21
2,Zu nah an der Wand,kein_Truncared,0.03,7,-873.0,21
2,Zu nah an der Wand,kein_Truncared,0.06,2,-651.75,21
2,Zu nah an der Wand,kein_Truncared,0.02,1,-931.75,21
2,Zu nah an der Wand,kein_Truncared,0.11,2,-402.5,21
2,Zu nah an der Wand,kein_Truncared,0.01,1,-965.0,21
2,Zu nah an der Wand,kein_Truncared,0.01,1,-953.75,21
2,Zu nah an der Wand,kein_Truncared,0.03,1,-883.5,21
2,Zu nah an der Wand,kein_Truncared,0.07,20,-630.25,21
2,Zu nah an der Wand,kein_Truncared,0.01,7,-954.0,21
2,Zu nah an der Wand,kein_Truncared,0.06,34,-698.75,21
2,Zu nah an der Wand,kein_Truncared,0.1,10,-439.5,21
2,Zu nah an der Wand,kein_Truncared,0.09,2,-499.25,21
2,Zu nah an der Wand,kein_Truncared,0.07,19,-629.5,21
2,Zu nah an der Wand,kein_Truncared,0.07,8,-593.0,21
2,Zu nah an der Wand,kein_Truncared,0.17,8,-14.5,21
2,Zu nah an der Wand,kein_Truncared,0.03,4,-824.75,21
2,Zu nah an der Wand,kein_Truncared,0.06,6,-661.0,21
2,Zu nah an der Wand,kein_Truncared,0.06,11,-648.5,21
2,Zu nah an der Wand,kein_Truncared,0.03,8,-841.25,21
2,Zu nah an der Wand,kein_Truncared,0.04,12,-819.75,21
2,Zu nah an der Wand,kein_Truncared,0.02,7,-914.5,21
2,Zu nah an der Wand,kein_Truncared,0.06,3,-661.5,21
2,Zu nah an der Wand,kein_Truncared,0.01,3,-973.0,21
2,Zu nah an der Wand,kein_Truncared,0.01,2,-982.75,21
2,Zu nah an der Wand,kein_Truncared,0.24,17,402.5,21
2,Zu nah an der Wand,kein_Truncared,0.01,6,-959.75,21
2,Zu nah an der Wand,kein_Truncared,0.13,15,-224.5,21
2,Zu nah an der Wand,kein_Truncared,0.01,2,-990.75,21
2,Zu nah an der Wand,kein_Truncared,0.01,2,-982.75,21
2,Zu nah an der Wand,kein_Truncared,0.03,3,-883.5,21
2,Zu nah an der Wand,kein_Truncared,0.03,3,-879.5,21
2,Zu nah an der Wand,kein_Truncared,0.04,12,-795.75,21
2,Zu nah an der Wand,kein_Truncared,0.04,9,-766.5,21
2,Zu nah an der Wand,kein_Truncared,0.03,3,-861.5,21
2,Zu nah an der Wand,kein_Truncared,0.02,2,-898.5,21
2,Zu nah an der Wand,kein_Truncared,0.03,5,-878.75,21
2,Zu nah an der Wand,kein_Truncared,0.03,6,-850.5,21
2,Zu nah an der Wand,kein_Truncared,0.03,3,-851.75,21
2,Zu nah an der Wand,kein_Truncared,0.02,6,-893.0,21
2,Zu nah an der Wand,kein_Truncared,0.03,6,-876.5,21
2,Zu nah an der Wand,kein_Truncared,0.06,3,-694.5,21
2,Zu nah an der Wand,kein_Truncared,0.1,3,-470.5,21
2,Zu nah an der Wand,kein_Truncared,0.07,5,-592.25,21
2,Zu nah an der Wand,kein_Truncared,0.08,3,-573.75,21
2,Zu nah an der Wand,kein_Truncared,0.13,9,-256.75,21
2,Zu nah an der Wand,kein_Truncared,0.14,4,-184.0,21
2,Zu nah an der Wand,kein_Truncared,0.11,4,-362.0,21
2,Zu nah an der Wand,kein_Truncared,0.11,1,-367.5,21
2,Zu nah an der Wand,kein_Truncared,0.07,8,-640.0,21
2,Zu nah an der Wand,kein_Truncared,0.08,14,-580.5,21
2,Zu nah an der Wand,kein_Truncared,0.09,2,-489.0,21
2,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
2,Zu nah an der Wand,kein_Truncared,0.03,2,-880.75,21
2,Zu nah an der Wand,kein_Truncared,0.06,3,-679.75,21
2,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
2,Zu nah an der Wand,kein_Truncared,0.05,6,-744.5,21
2,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
2,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
2,Zu nah an der Wand,kein_Truncared,0.11,2,-359.0,21
2,Zu nah an der Wand,kein_Truncared,0.12,3,-334.75,21
2,Zu nah an der Wand,kein_Truncared,0.01,2,-982.75,21
2,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
2,Zu nah an der Wand,kein_Truncared,0.02,3,-907.5,21
2,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
2,Zu nah an der Wand,kein_Truncared,0.01,2,-982.75,21
2,Zu nah an der Wand,kein_Truncared,0.06,3,-658.25,21
2,Zu nah an der Wand,kein_Truncared,0.01,2,-990.75,21
2,Zu nah an der Wand,kein_Truncared,0.04,12,-811.75,21
2,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
2,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
2,Zu nah an der Wand,kein_Truncared,0.01,5,-962.0,21
2,Zu nah an der Wand,kein_Truncared,0.09,18,-490.0,21
2,Zu nah an der Wand,kein_Truncared,0.02,1,-925.25,21
2,Zu nah an der Wand,kein_Truncared,0.03,8,-846.25,21
