DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250412-011854/save-04.12.2025_01.18.54/final_model.zip,20,8,4,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939_TEST_WITH_ADOPTED_MAZES

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
90,kein_Terminated,Zeit abgelaufen,0.14,252,-6028.0,300.5,15,5,20250414-004005
91,kein_Terminated,Zeit abgelaufen,0.31,233,-2978.0,300.5,5,3,20250414-004015
92,kein_Terminated,Zeit abgelaufen,0.35,286,-3579.0,300.5,5,3,20250414-004026
93,kein_Terminated,Zeit abgelaufen,0.43,298,-2679.75,300.5,5,8,20250414-004036
94,kein_Terminated,Zeit abgelaufen,0.29,300,-5213.0,300.5,5,8,20250414-004047
95,kein_Terminated,Zeit abgelaufen,0.25,208,-2058.0,300.5,5,3,20250414-004058
96,kein_Terminated,Zeit abgelaufen,0.28,253,-3709.0,300.5,5,3,20250414-004108
97,kein_Terminated,Zeit abgelaufen,0.47,226,734.0,300.5,5,2,20250414-004119
98,kein_Terminated,Zeit abgelaufen,0.21,294,-5660.5,300.5,5,3,20250414-004129
99,kein_Terminated,Zeit abgelaufen,0.27,250,-2704.75,300.5,5,3,20250414-004139
100,kein_Terminated,Zeit abgelaufen,0.23,496,-21862.75,300.5,5,4,20250414-004150
101,kein_Terminated,Zeit abgelaufen,0.29,263,-4278.25,300.5,5,4,20250414-004201
102,kein_Terminated,Zeit abgelaufen,0.45,269,776.25,300.5,5,4,20250414-004211
103,kein_Terminated,Zeit abgelaufen,0.21,307,-5603.75,300.5,5,4,20250414-004222
104,kein_Terminated,Zeit abgelaufen,0.26,419,-17368.75,300.5,5,3,20250414-004232
105,kein_Terminated,Zeit abgelaufen,0.26,375,-1949.25,300.5,8,8,20250414-004243
106,kein_Terminated,Zeit abgelaufen,0.38,317,-4371.25,300.5,8,8,20250414-004254
107,kein_Terminated,Zeit abgelaufen,0.22,453,-32633.5,300.5,8,7,20250414-004306
108,kein_Terminated,Zeit abgelaufen,0.26,343,-5015.75,300.5,8,7,20250414-004317
