DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size
4,300,2,-1,50000.0,1,500000.0,99999,20,100,50,4,300,2,1,5

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
68,kein_Terminated,Zeit abgelaufen,0.63,808,-4044.7086540789637,21,20250404-125236
69,kein_Terminated,Zeit abgelaufen,0.45,384,-750.3738695412453,21,20250404-125325
70,kein_Terminated,Zeit abgelaufen,0.37,500,-2431.4964632973756,21,20250404-125413
71,kein_Terminated,Zeit abgelaufen,0.57,380,-331.92341088994306,21,20250404-125501
72,kein_Terminated,Zeit abgelaufen,0.52,621,-5082.3761451014025,21,20250404-125545
73,kein_Terminated,Zeit abgelaufen,0.56,388,-462.93256390485345,21,20250404-125628
74,kein_Terminated,Zeit abgelaufen,0.45,299,-405.3553965950672,21,20250404-125717
75,kein_Terminated,Zeit abgelaufen,0.35,801,-7243.465984815616,21,20250404-125807
76,kein_Terminated,Zeit abgelaufen,0.37,300,-1866.794143421149,21,20250404-125852
77,kein_Terminated,Zeit abgelaufen,0.31,225,-1500.5296518847194,21,20250404-125938
78,kein_Terminated,Zeit abgelaufen,0.23,59,-120.29160687544211,21,20250404-130026
79,kein_Terminated,Zeit abgelaufen,0.24,152,-620.3799842922621,21,20250404-130113
80,kein_Terminated,Zeit abgelaufen,0.2,78,-431.44084672216854,21,20250404-130202
81,kein_Terminated,Zeit abgelaufen,0.19,130,-679.4408848872536,21,20250404-130252
82,kein_Terminated,Zeit abgelaufen,0.16,794,-5084.707102223818,21,20250404-130343
83,kein_Terminated,Zeit abgelaufen,0.16,467,-1248.0951301688483,21,20250404-130431
2,kein_Terminated,Zeit abgelaufen,0.06,1169,-15042.59313980419,21,20250404-130525
84,kein_Terminated,Zeit abgelaufen,0.23,260,-1435.8614502548737,21,20250404-130537
85,kein_Terminated,Zeit abgelaufen,0.39,758,-6107.185949513662,21,20250404-130622
86,kein_Terminated,Zeit abgelaufen,0.37,937,-8647.690799702788,21,20250404-130708
87,kein_Terminated,Zeit abgelaufen,0.45,826,-7508.336806121372,21,20250404-130754
88,kein_Terminated,Zeit abgelaufen,0.27,806,-7186.328195491728,21,20250404-130844
89,kein_Terminated,Zeit abgelaufen,0.26,793,-5833.2238954656395,21,20250404-130931
90,kein_Terminated,Zeit abgelaufen,0.18,1164,-14491.713710846496,21,20250404-131020
91,kein_Terminated,Zeit abgelaufen,0.16,992,-10375.503005003557,21,20250404-131107
92,kein_Terminated,Zeit abgelaufen,0.18,1028,-11144.50833481743,21,20250404-131158
93,kein_Terminated,Zeit abgelaufen,0.14,1164,-14778.744744600932,21,20250404-131220
94,kein_Terminated,Zeit abgelaufen,0.21,1080,-12854.907785324478,21,20250404-131241
95,kein_Terminated,Zeit abgelaufen,0.16,1126,-14163.657046760889,21,20250404-131302
