DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size
10,300,2,-0.5,50000.0,1,800000.0,99999,20,100,50,10,300,6,0.5,5

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
47,kein_Terminated,Zeit abgelaufen,0.22,2657,-96048.74318947285,21,20250404-174849
48,kein_Terminated,Zeit abgelaufen,0.21,463,-8101.96949277038,21,20250404-174942
49,kein_Terminated,Zeit abgelaufen,0.18,425,-13182.689091585737,21,20250404-175036
3,kein_Terminated,Zeit abgelaufen,0.1,32,-1509.4012549666834,21,20250404-175147
50,kein_Terminated,Zeit abgelaufen,0.33,1726,-57371.480233553244,21,20250404-175148
51,kein_Terminated,Zeit abgelaufen,0.27,1188,-44143.13997884237,21,20250404-175242
52,kein_Terminated,Zeit abgelaufen,0.38,2079,-74399.0822645952,21,20250404-175334
53,kein_Terminated,Zeit abgelaufen,0.24,561,-19808.679478948015,21,20250404-175426
54,kein_Terminated,Zeit abgelaufen,0.16,440,-18352.798589187063,21,20250404-175517
55,kein_Terminated,Zeit abgelaufen,0.15,2568,-102621.93170292796,21,20250404-175614
56,kein_Terminated,Zeit abgelaufen,0.14,2902,-112087.35636013692,21,20250404-175708
57,kein_Terminated,Zeit abgelaufen,0.22,2322,-88029.06308102586,21,20250404-175759
58,kein_Terminated,Zeit abgelaufen,0.21,1376,-53277.29650462522,21,20250404-175851
59,kein_Terminated,Zeit abgelaufen,0.34,2056,-74159.88057215745,21,20250404-175944
60,kein_Terminated,Zeit abgelaufen,0.2,81,-2384.8399663228815,21,20250404-180037
61,kein_Terminated,Zeit abgelaufen,0.32,1712,-55073.83528735183,21,20250404-180131
62,kein_Terminated,Zeit abgelaufen,0.23,1079,-32789.68717274847,21,20250404-180223
63,kein_Terminated,Zeit abgelaufen,0.14,1377,-20051.122231829115,21,20250404-180314
64,kein_Terminated,Zeit abgelaufen,0.13,1374,-49509.147558492215,21,20250404-180408
65,kein_Terminated,Zeit abgelaufen,0.08,2723,-83677.62633044973,21,20250404-180459
66,kein_Terminated,Zeit abgelaufen,0.12,1699,-28868.95768515322,21,20250404-180552
4,kein_Terminated,Zeit abgelaufen,0.04,199,-6748.378340398726,21,20250404-180701
67,kein_Terminated,Zeit abgelaufen,0.14,1087,-24350.260731484595,21,20250404-180709
68,kein_Terminated,Zeit abgelaufen,0.26,678,-22470.314835500925,21,20250404-180804
69,kein_Terminated,Zeit abgelaufen,0.17,2055,-54266.40744252956,21,20250404-180857
70,kein_Terminated,Zeit abgelaufen,0.12,337,-11942.262317469273,21,20250404-180951
71,kein_Terminated,Zeit abgelaufen,0.24,440,-6878.473355650059,21,20250404-181044
72,kein_Terminated,Zeit abgelaufen,0.32,874,-13183.506835980295,21,20250404-181135
73,kein_Terminated,Zeit abgelaufen,0.17,156,-7436.68271028093,21,20250404-181224
74,kein_Terminated,Zeit abgelaufen,0.19,652,-9458.43775299555,21,20250404-181317
75,kein_Terminated,Zeit abgelaufen,0.2,2545,-88660.36881906916,21,20250404-181409
76,kein_Terminated,Zeit abgelaufen,0.23,599,-16435.33637742729,21,20250404-181500
77,kein_Terminated,Zeit abgelaufen,0.24,2171,-83422.54366521876,21,20250404-181552
78,kein_Terminated,Zeit abgelaufen,0.17,899,-21637.440156958728,21,20250404-181646
79,kein_Terminated,Zeit abgelaufen,0.15,992,-17129.445760582574,21,20250404-181737
80,kein_Terminated,Zeit abgelaufen,0.08,2897,-90340.07014436596,21,20250404-181830
81,kein_Terminated,Zeit abgelaufen,0.28,256,-7523.542372536749,21,20250404-181923
82,kein_Terminated,Zeit abgelaufen,0.24,336,-10466.550400573467,21,20250404-182017
83,kein_Terminated,Zeit abgelaufen,0.15,2500,-92146.86306364376,21,20250404-182113
5,kein_Terminated,Zeit abgelaufen,0.1,19,-5297.540558139561,21,20250404-182210
84,kein_Terminated,Zeit abgelaufen,0.41,802,-18036.64233321231,21,20250404-182225
85,kein_Terminated,Zeit abgelaufen,0.19,142,-8301.692837950215,21,20250404-182318
86,kein_Terminated,Zeit abgelaufen,0.18,1963,-74243.96734136507,21,20250404-182412
87,kein_Terminated,Zeit abgelaufen,0.15,1906,-73854.12835622979,21,20250404-182509
88,kein_Terminated,Zeit abgelaufen,0.26,1693,-54976.37486722511,21,20250404-182602
89,kein_Terminated,Zeit abgelaufen,0.09,1149,-16203.803035300529,21,20250404-182655
90,kein_Terminated,Zeit abgelaufen,0.13,227,-6800.765964518246,21,20250404-182748
91,kein_Terminated,Zeit abgelaufen,0.25,2338,-73688.47381258101,21,20250404-182842
92,kein_Terminated,Zeit abgelaufen,0.21,631,-11823.876136768378,21,20250404-182933
93,kein_Terminated,Zeit abgelaufen,0.25,546,-12816.171554257884,21,20250404-183028
94,kein_Terminated,Zeit abgelaufen,0.26,1517,-44557.816581799154,21,20250404-183120
95,kein_Terminated,Zeit abgelaufen,0.17,2313,-64566.79089432717,21,20250404-183212
96,kein_Terminated,Zeit abgelaufen,0.24,2463,-82860.05925852571,21,20250404-183307
97,kein_Terminated,Zeit abgelaufen,0.17,2322,-78458.79659963115,21,20250404-183358
98,kein_Terminated,Zeit abgelaufen,0.16,2072,-59716.501721989014,21,20250404-183453
99,kein_Terminated,Zeit abgelaufen,0.07,2836,-102189.72494545452,21,20250404-183548
6,kein_Terminated,Zeit abgelaufen,0.04,47,-3500.5667434369548,21,20250404-183704
100,kein_Terminated,Zeit abgelaufen,0.2,2376,-74464.93529626848,21,20250404-183705
101,kein_Terminated,Zeit abgelaufen,0.09,313,-10450.705494463271,21,20250404-183800
102,kein_Terminated,Zeit abgelaufen,0.16,737,-10272.614732050846,21,20250404-183847
103,kein_Terminated,Zeit abgelaufen,0.16,474,-10989.654893195704,21,20250404-183940
104,kein_Terminated,Zeit abgelaufen,0.23,1032,-29893.862545737684,21,20250404-184034
105,kein_Terminated,Zeit abgelaufen,0.26,1258,-28332.57715180251,21,20250404-184126
106,kein_Terminated,Zeit abgelaufen,0.24,840,-32663.725892082955,21,20250404-184220
107,kein_Terminated,Zeit abgelaufen,0.18,2316,-90532.95378464005,21,20250404-184314
108,kein_Terminated,Zeit abgelaufen,0.2,531,-21655.16746075633,21,20250404-184409
109,kein_Terminated,Zeit abgelaufen,0.24,1981,-71540.74062810851,21,20250404-184504
110,kein_Terminated,Zeit abgelaufen,0.17,567,-6457.167077062093,21,20250404-184552
111,kein_Terminated,Zeit abgelaufen,0.04,30,-4709.082244345039,21,20250404-184644
112,kein_Terminated,Zeit abgelaufen,0.1,2150,-67495.96616543163,21,20250404-184737
113,kein_Terminated,Zeit abgelaufen,0.09,2628,-92916.99448734574,21,20250404-184830
114,kein_Terminated,Zeit abgelaufen,0.1,1305,-33796.92539046296,21,20250404-184924
115,kein_Terminated,Zeit abgelaufen,0.11,2641,-102405.85140005285,21,20250404-185020
116,kein_Terminated,Zeit abgelaufen,0.3,1362,-31488.974407007667,21,20250404-185113
7,kein_Terminated,Zeit abgelaufen,0.04,52,-3506.576975091738,21,20250404-185222
117,kein_Terminated,Zeit abgelaufen,0.07,1391,-53428.626319182215,21,20250404-185231
118,kein_Terminated,Zeit abgelaufen,0.07,1476,-40124.19969361176,21,20250404-185326
119,kein_Terminated,Zeit abgelaufen,0.1,386,-15024.50729218557,21,20250404-185420
120,kein_Terminated,Zeit abgelaufen,0.1,906,-11511.196025661162,21,20250404-185512
121,kein_Terminated,Zeit abgelaufen,0.06,0,-3707.7216649091615,21,20250404-185603
122,kein_Terminated,Zeit abgelaufen,0.18,788,-31617.80051604572,21,20250404-185655
123,kein_Terminated,Zeit abgelaufen,0.2,457,-18019.68288543168,21,20250404-185747
124,kein_Terminated,Zeit abgelaufen,0.18,548,-9308.697996975061,21,20250404-185842
125,kein_Terminated,Zeit abgelaufen,0.19,2004,-70912.91884810563,21,20250404-185934
126,kein_Terminated,Zeit abgelaufen,0.19,1886,-61574.564589455884,21,20250404-190029
127,kein_Terminated,Zeit abgelaufen,0.31,1395,-27560.24492223641,21,20250404-190118
128,kein_Terminated,Zeit abgelaufen,0.32,911,-20461.581266936188,21,20250404-190205
129,kein_Terminated,Zeit abgelaufen,0.21,445,-17671.78492711958,21,20250404-190300
130,kein_Terminated,Zeit abgelaufen,0.29,2148,-77358.90597151138,21,20250404-190349
131,kein_Terminated,Zeit abgelaufen,0.14,973,-39426.649387841375,21,20250404-190443
132,kein_Terminated,Zeit abgelaufen,0.34,1179,-26652.92025629688,21,20250404-190537
133,kein_Terminated,Zeit abgelaufen,0.21,1420,-27095.921278949343,21,20250404-190631
8,kein_Terminated,Zeit abgelaufen,0.22,2060,-20096.27672459192,21,20250404-190729
134,kein_Terminated,Zeit abgelaufen,0.09,2512,-51505.57391228171,21,20250404-190746
135,kein_Terminated,Zeit abgelaufen,0.29,1610,-48699.40167602116,21,20250404-190840
136,kein_Terminated,Zeit abgelaufen,0.17,1149,-29253.5000008888,21,20250404-190935
137,kein_Terminated,Zeit abgelaufen,0.1,941,-17766.81948883345,21,20250404-191029
138,kein_Terminated,Zeit abgelaufen,0.13,2813,-92587.9191595103,21,20250404-191123
139,kein_Terminated,Zeit abgelaufen,0.26,1953,-59305.97646275645,21,20250404-191218
140,kein_Terminated,Zeit abgelaufen,0.22,227,-5912.034609851289,21,20250404-191314
141,kein_Terminated,Zeit abgelaufen,0.16,2868,-106734.26899920605,21,20250404-191408
142,kein_Terminated,Zeit abgelaufen,0.18,2785,-98410.70764415896,21,20250404-191500
143,kein_Terminated,Zeit abgelaufen,0.37,2219,-68481.04501046229,21,20250404-191553
144,kein_Terminated,Zeit abgelaufen,0.33,2163,-65825.77062114351,21,20250404-191646
145,kein_Terminated,Zeit abgelaufen,0.08,1967,-36185.201672883166,21,20250404-191739
146,kein_Terminated,Zeit abgelaufen,0.17,2001,-66916.64803131614,21,20250404-191834
147,kein_Terminated,Zeit abgelaufen,0.1,1629,-54617.34242054493,21,20250404-191929
148,kein_Terminated,Zeit abgelaufen,0.09,417,-8298.707487694111,21,20250404-192017
149,kein_Terminated,Zeit abgelaufen,0.19,2298,-70468.77073700845,21,20250404-192108
9,kein_Terminated,Zeit abgelaufen,0.08,2353,-94941.44779326682,21,20250404-192216
150,kein_Terminated,Zeit abgelaufen,0.09,2981,-102226.95478220473,21,20250404-192218
151,kein_Terminated,Zeit abgelaufen,0.31,1006,-28776.533647599066,21,20250404-192311
152,kein_Terminated,Zeit abgelaufen,0.05,2961,-118158.8023084886,21,20250404-192407
153,kein_Terminated,Zeit abgelaufen,0.11,2926,-104252.73660038724,21,20250404-192459
154,kein_Terminated,Zeit abgelaufen,0.28,2480,-85918.70456044533,21,20250404-192552
155,kein_Terminated,Zeit abgelaufen,0.24,705,-13406.99663866591,21,20250404-192641
156,kein_Terminated,Zeit abgelaufen,0.19,289,-5929.693975996222,21,20250404-192735
157,kein_Terminated,Zeit abgelaufen,0.34,619,-10388.166689015072,21,20250404-192827
158,kein_Terminated,Zeit abgelaufen,0.35,1963,-49890.949909965086,21,20250404-192921
159,kein_Terminated,Zeit abgelaufen,0.37,1613,-54816.779298485686,21,20250404-193018
160,kein_Terminated,Zeit abgelaufen,0.17,1763,-31748.474073761598,21,20250404-193109
161,kein_Terminated,Zeit abgelaufen,0.12,2860,-57075.82630212552,21,20250404-193201
162,kein_Terminated,Zeit abgelaufen,0.15,162,-4450.085647550841,21,20250404-193256
163,kein_Terminated,Zeit abgelaufen,0.25,1619,-54664.55431613847,21,20250404-193349
164,kein_Terminated,Zeit abgelaufen,0.24,680,-19868.77557122185,21,20250404-193443
165,kein_Terminated,Zeit abgelaufen,0.18,1131,-10014.219435542991,21,20250404-193536
166,kein_Terminated,Zeit abgelaufen,0.27,2122,-43197.017879515006,21,20250404-193629
10,kein_Terminated,Zeit abgelaufen,0.05,2860,-104540.92187862741,21,20250404-193736
167,kein_Terminated,Zeit abgelaufen,0.1,2109,-53249.78158767699,21,20250404-193746
168,kein_Terminated,Zeit abgelaufen,0.26,1664,-21690.07150119874,21,20250404-193840
169,kein_Terminated,Zeit abgelaufen,0.15,2720,-70738.06041861598,21,20250404-193936
170,kein_Terminated,Zeit abgelaufen,0.17,2114,-77229.13648533887,21,20250404-194031
171,kein_Terminated,Zeit abgelaufen,0.23,2445,-95910.07025138309,21,20250404-194125
172,kein_Terminated,Zeit abgelaufen,0.34,893,-10521.107547206191,21,20250404-194212
173,kein_Terminated,Zeit abgelaufen,0.23,1448,-21133.939503570302,21,20250404-194302
174,kein_Terminated,Zeit abgelaufen,0.17,2743,-100975.89507851757,21,20250404-194354
175,kein_Terminated,Zeit abgelaufen,0.09,2960,-112655.87713498482,21,20250404-194447
176,kein_Terminated,Zeit abgelaufen,0.09,2679,-106419.98016528814,21,20250404-194540
177,kein_Terminated,Zeit abgelaufen,0.32,693,-8615.919108082246,21,20250404-194631
178,kein_Terminated,Zeit abgelaufen,0.23,303,-4341.416021891534,21,20250404-194725
179,kein_Terminated,Zeit abgelaufen,0.21,887,-27440.290846965858,21,20250404-194817
180,kein_Terminated,Zeit abgelaufen,0.19,100,-1903.5671473548887,21,20250404-194910
181,kein_Terminated,Zeit abgelaufen,0.19,870,-28111.345309303855,21,20250404-195005
182,kein_Terminated,Zeit abgelaufen,0.11,2842,-110763.36733100837,21,20250404-195050
