DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000.0,1,1080000,99999999999999,20,100,50,2,300,2,0.5,5,-100,0.15,0.7,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M6_R6_O5_A3_TR1_T1_20250407-013856/save-04.07.2025_01.38.56/best_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
154,kein_Terminated,Zeit abgelaufen,0.06,0,788.4000000000207,300.5,24,3,20250410-221022
155,kein_Terminated,Zeit abgelaufen,0.06,0,824.4000000000212,300.5,24,3,20250410-221119
156,kein_Terminated,Zeit abgelaufen,0.14,27,442.5999999999941,300.5,24,5,20250410-221213
157,kein_Terminated,Zeit abgelaufen,0.15,26,631.3000000000139,300.5,24,5,20250410-221304
158,kein_Terminated,Zeit abgelaufen,0.15,51,-1459.3999999999803,300.5,24,5,20250410-221357
159,kein_Terminated,Zeit abgelaufen,0.15,32,168.49999999999832,300.5,24,5,20250410-221452
160,kein_Terminated,Zeit abgelaufen,0.14,48,-886.4999999999745,300.5,24,5,20250410-221548
161,kein_Terminated,Zeit abgelaufen,0.15,12,1614.300000000025,300.5,23,5,20250410-221639
162,kein_Terminated,Zeit abgelaufen,0.14,7,1538.3000000000236,300.5,23,5,20250410-221728
163,kein_Terminated,Zeit abgelaufen,0.05,0,684.4000000000207,300.5,23,3,20250410-221823
164,kein_Terminated,Zeit abgelaufen,0.06,0,812.4000000000236,300.5,23,3,20250410-221918
165,kein_Terminated,Zeit abgelaufen,0.06,0,744.4000000000233,300.5,23,3,20250410-222015
166,kein_Terminated,Zeit abgelaufen,0.05,0,696.4000000000219,300.5,23,3,20250410-222111
2,kein_Terminated,Zeit abgelaufen,0.07,0,-10119.900000000018,300.5,22,3,20250410-222211
167,kein_Terminated,Zeit abgelaufen,0.05,0,712.4000000000217,300.5,23,3,20250410-222230
168,kein_Terminated,Zeit abgelaufen,0.07,501,-18860.799999999865,300.5,22,3,20250410-222327
169,kein_Terminated,Zeit abgelaufen,0.07,375,-10503.399999999918,300.5,22,3,20250410-222419
170,kein_Terminated,Zeit abgelaufen,0.04,397,-10826.699999999943,300.5,22,5,20250410-222515
171,kein_Terminated,Zeit abgelaufen,0.04,412,-7954.400000000059,300.5,22,5,20250410-222610
172,kein_Terminated,Zeit abgelaufen,0.09,384,-4310.100000000048,300.5,22,5,20250410-222705
173,kein_Terminated,Zeit abgelaufen,0.17,133,-3044.0000000000746,300.5,22,5,20250410-222801
174,kein_Terminated,Zeit abgelaufen,0.16,83,-2023.6000000000722,300.5,22,5,20250410-222853
175,kein_Terminated,Zeit abgelaufen,0.09,182,-6222.700000000024,300.5,23,5,20250410-222945
176,kein_Terminated,Zeit abgelaufen,0.09,320,-11990.599999999919,300.5,23,5,20250410-223043
177,kein_Terminated,Zeit abgelaufen,0.12,288,-8533.600000000024,300.5,23,6,20250410-223138
178,kein_Terminated,Zeit abgelaufen,0.1,283,-10694.899999999923,300.5,23,6,20250410-223234
179,kein_Terminated,Zeit abgelaufen,0.1,267,-6449.500000000036,300.5,23,6,20250410-223329
180,kein_Terminated,Zeit abgelaufen,0.11,192,-5656.600000000046,300.5,23,6,20250410-223425
181,kein_Terminated,Zeit abgelaufen,0.11,138,-396.19999999999004,300.5,23,6,20250410-223521
182,kein_Terminated,Zeit abgelaufen,0.11,31,1255.7000000000255,300.5,23,6,20250410-223614
183,kein_Terminated,Zeit abgelaufen,0.1,33,1284.4000000000258,300.5,23,6,20250410-223709
184,kein_Terminated,Zeit abgelaufen,0.04,49,250.2999999999933,300.5,23,8,20250410-223803
185,kein_Terminated,Zeit abgelaufen,0.04,48,391.69999999999334,300.5,23,8,20250410-223859
