DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,0,50000,1,650000,99999,100,100,50,2,0.5,5,-10,0.1,0,8,3,False,,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250423-004900

Runde,Terminated,Truncated,Map-Abgedeckt,"Wand berührungen(Raycast<=0,1)",Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
503,kein_Terminated,Zeit abgelaufen,0.43,164,3348,300.5,26,4,20250424-123931
504,kein_Terminated,Zeit abgelaufen,0.35,234,1960,300.5,15,5,20250424-123946
505,kein_Terminated,Zeit abgelaufen,0.28,264,840,300.5,15,5,20250424-124000
506,kein_Terminated,Zeit abgelaufen,0.3,151,2194,300.5,15,4,20250424-124014
507,kein_Terminated,Zeit abgelaufen,0.29,228,1296,300.5,15,4,20250424-124029
508,kein_Terminated,Zeit abgelaufen,0.05,8,412,300.5,15,0,20250424-124042
509,kein_Terminated,Zeit abgelaufen,0.05,1,470,300.5,15,0,20250424-124056
510,kein_Terminated,Zeit abgelaufen,0.32,286,1064,300.5,15,5,20250424-124111
511,kein_Terminated,Zeit abgelaufen,0.17,62,1508,300.5,8,2,20250424-124125
512,kein_Terminated,Zeit abgelaufen,0.19,95,1362,300.5,8,2,20250424-124138
513,kein_Terminated,Zeit abgelaufen,0.25,103,2070,300.5,8,3,20250424-124152
514,kein_Terminated,Zeit abgelaufen,0.22,174,1036,300.5,8,3,20250424-124206
515,kein_Terminated,Zeit abgelaufen,0.24,131,1674,300.5,8,5,20250424-124220
516,kein_Terminated,Zeit abgelaufen,0.2,136,1064,300.5,8,5,20250424-124234
517,kein_Terminated,Zeit abgelaufen,0.07,4,784,300.5,8,1,20250424-124248
518,kein_Terminated,Zeit abgelaufen,0.5,144,4400,300.5,26,5,20250424-124306
519,kein_Terminated,Zeit abgelaufen,0.4,166,2984,300.5,26,5,20250424-124324
520,kein_Terminated,Zeit abgelaufen,0.2,84,1432,300.5,26,0,20250424-124342
521,kein_Terminated,Zeit abgelaufen,0.18,97,1046,300.5,26,0,20250424-124401
522,kein_Terminated,Zeit abgelaufen,0.27,255,554,300.5,26,8,20250424-124419
523,kein_Terminated,Zeit abgelaufen,0.29,168,1636,300.5,26,8,20250424-124438
524,kein_Terminated,Zeit abgelaufen,0.49,178,3992,300.5,26,5,20250424-124455
525,kein_Terminated,Zeit abgelaufen,0.26,164,1620,300.5,8,4,20250424-124509
526,kein_Terminated,Zeit abgelaufen,0.3,204,1768,300.5,8,4,20250424-124523
527,kein_Terminated,Zeit abgelaufen,0.08,21,738,300.5,8,1,20250424-124537
528,kein_Terminated,Zeit abgelaufen,0.05,0,512,300.5,8,1,20250424-124551
529,kein_Terminated,Zeit abgelaufen,0.27,111,2230,300.5,8,8,20250424-124605
530,kein_Terminated,Zeit abgelaufen,0.22,66,2036,300.5,8,8,20250424-124620
531,kein_Terminated,Zeit abgelaufen,0.15,46,1384,300.5,8,8,20250424-124633
532,kein_Terminated,Zeit abgelaufen,0.26,203,1118,300.5,15,4,20250424-124647
533,kein_Terminated,Zeit abgelaufen,0.19,330,-944,300.5,15,4,20250424-124701
534,kein_Terminated,Zeit abgelaufen,0.27,129,2014,300.5,15,9,20250424-124716
535,kein_Terminated,Zeit abgelaufen,0.16,232,-396,300.5,15,9,20250424-124729
536,kein_Terminated,Zeit abgelaufen,0.31,219,1694,300.5,15,8,20250424-124744
537,kein_Terminated,Zeit abgelaufen,0.24,268,232,300.5,15,8,20250424-124758
538,kein_Terminated,Zeit abgelaufen,0.03,468,-4352,300.5,15,1,20250424-124812
539,kein_Terminated,Zeit abgelaufen,0.24,209,874,300.5,8,3,20250424-124826
540,kein_Terminated,Zeit abgelaufen,0.21,220,352,300.5,8,3,20250424-124840
541,kein_Terminated,Zeit abgelaufen,0.09,23,894,300.5,8,1,20250424-124854
542,kein_Terminated,Zeit abgelaufen,0.07,52,348,300.5,8,1,20250424-124907
543,kein_Terminated,Zeit abgelaufen,0.17,36,1784,300.5,8,7,20250424-124921
544,kein_Terminated,Zeit abgelaufen,0.11,45,870,300.5,8,7,20250424-124935
545,kein_Terminated,Zeit abgelaufen,0.23,181,1078,300.5,8,3,20250424-124948
546,kein_Terminated,Zeit abgelaufen,0.32,189,2126,300.5,0,6,20250424-125002
547,kein_Terminated,Zeit abgelaufen,0.27,269,698,300.5,0,6,20250424-125017
548,kein_Terminated,Zeit abgelaufen,0.39,201,2954,300.5,0,5,20250424-125031
549,kein_Terminated,Zeit abgelaufen,0.43,174,3700,300.5,0,5,20250424-125045
550,kein_Terminated,Zeit abgelaufen,0.24,177,1190,300.5,0,1,20250424-125059
551,kein_Terminated,Zeit abgelaufen,0.21,173,946,300.5,0,1,20250424-125113
552,kein_Terminated,Zeit abgelaufen,0.33,232,1820,300.5,0,7,20250424-125127
553,kein_Terminated,Zeit abgelaufen,0.28,241,1034,300.5,15,3,20250424-125141
554,kein_Terminated,Zeit abgelaufen,0.35,169,2674,300.5,15,3,20250424-125155
555,kein_Terminated,Zeit abgelaufen,0.03,562,-5376,300.5,15,6,20250424-125209
556,kein_Terminated,Zeit abgelaufen,0.02,586,-5644,300.5,15,6,20250424-125223
557,kein_Terminated,Zeit abgelaufen,0.24,197,1034,300.5,15,9,20250424-125237
558,kein_Terminated,Zeit abgelaufen,0.05,560,-5048,300.5,15,9,20250424-125251
559,kein_Terminated,Zeit abgelaufen,0.02,589,-5694,300.5,15,6,20250424-125305
560,kein_Terminated,Zeit abgelaufen,0.4,130,3732,300.5,8,6,20250424-125319
561,kein_Terminated,Zeit abgelaufen,0.31,155,2318,300.5,8,6,20250424-125333
562,kein_Terminated,Zeit abgelaufen,0.2,182,692,300.5,8,5,20250424-125346
563,kein_Terminated,Zeit abgelaufen,0.2,244,-4,300.5,8,5,20250424-125400
564,kein_Terminated,Zeit abgelaufen,0.27,113,2250,300.5,8,3,20250424-125414
565,kein_Terminated,Zeit abgelaufen,0.28,152,1960,300.5,8,3,20250424-125428
566,kein_Terminated,Zeit abgelaufen,0.25,203,1058,300.5,8,4,20250424-125442
567,kein_Terminated,Zeit abgelaufen,0.3,94,2780,300.5,8,4,20250424-125455
568,kein_Terminated,Zeit abgelaufen,0.22,160,1196,300.5,8,4,20250424-125509
569,kein_Terminated,Zeit abgelaufen,0.24,41,2530,300.5,8,8,20250424-125523
570,kein_Terminated,Zeit abgelaufen,0.21,127,1402,300.5,8,8,20250424-125537
571,kein_Terminated,Zeit abgelaufen,0.23,148,1432,300.5,8,9,20250424-125551
572,kein_Terminated,Zeit abgelaufen,0.24,102,2004,300.5,8,9,20250424-125604
573,kein_Terminated,Zeit abgelaufen,0.21,125,1302,300.5,8,2,20250424-125618
574,kein_Terminated,Zeit abgelaufen,0.24,156,1484,300.5,8,4,20250424-125632
575,kein_Terminated,Zeit abgelaufen,0.35,148,2948,300.5,8,4,20250424-125646
576,kein_Terminated,Zeit abgelaufen,0.3,156,2196,300.5,8,6,20250424-125700
577,kein_Terminated,Zeit abgelaufen,0.28,161,1930,300.5,8,6,20250424-125713
578,kein_Terminated,Zeit abgelaufen,0.22,107,1646,300.5,8,2,20250424-125727
579,kein_Terminated,Zeit abgelaufen,0.22,96,1800,300.5,8,2,20250424-125741
580,kein_Terminated,Zeit abgelaufen,0.37,155,3130,300.5,8,6,20250424-125755
581,kein_Terminated,Zeit abgelaufen,0.4,115,3906,300.5,0,7,20250424-125809
7,kein_Terminated,Zeit abgelaufen,0.1,95,242,300.5,5,2,20250424-125830
582,kein_Terminated,Zeit abgelaufen,0.4,184,3280,300.5,0,7,20250424-125837
583,kein_Terminated,Zeit abgelaufen,0.26,106,2200,300.5,0,5,20250424-125851
584,kein_Terminated,Zeit abgelaufen,0.32,148,2588,300.5,0,5,20250424-125905
585,kein_Terminated,Zeit abgelaufen,0.21,76,1876,300.5,0,1,20250424-125920
586,kein_Terminated,Zeit abgelaufen,0.28,111,2434,300.5,0,1,20250424-125934
587,kein_Terminated,Zeit abgelaufen,0.27,169,1676,300.5,0,4,20250424-125948
588,kein_Terminated,Zeit abgelaufen,0.28,189,1282,300.5,26,1,20250424-130006
589,kein_Terminated,Zeit abgelaufen,0.25,114,1778,300.5,26,1,20250424-130023
590,kein_Terminated,Zeit abgelaufen,0.27,48,2632,300.5,26,4,20250424-130041
591,kein_Terminated,Zeit abgelaufen,0.35,187,2130,300.5,26,4,20250424-130100
592,kein_Terminated,Zeit abgelaufen,0.35,114,2932,300.5,26,5,20250424-130118
593,kein_Terminated,Zeit abgelaufen,0.39,170,2776,300.5,26,5,20250424-130136
594,kein_Terminated,Zeit abgelaufen,0.34,137,2538,300.5,26,2,20250424-130154
595,kein_Terminated,Zeit abgelaufen,0.28,68,2840,300.5,8,9,20250424-130208
596,kein_Terminated,Zeit abgelaufen,0.27,112,2304,300.5,8,9,20250424-130222
597,kein_Terminated,Zeit abgelaufen,0.29,57,3030,300.5,8,2,20250424-130236
598,kein_Terminated,Zeit abgelaufen,0.22,29,2510,300.5,8,2,20250424-130250
599,kein_Terminated,Zeit abgelaufen,0.26,96,2334,300.5,8,3,20250424-130304
600,kein_Terminated,Zeit abgelaufen,0.28,73,2778,300.5,8,3,20250424-130318
601,kein_Terminated,Zeit abgelaufen,0.19,59,1794,300.5,8,7,20250424-130332
602,kein_Terminated,Zeit abgelaufen,0.2,161,682,300.5,26,0,20250424-130350
603,kein_Terminated,Zeit abgelaufen,0.3,121,2286,300.5,26,0,20250424-130409
604,kein_Terminated,Zeit abgelaufen,0.3,126,2212,300.5,26,6,20250424-130427
605,kein_Terminated,Zeit abgelaufen,0.31,78,2848,300.5,26,6,20250424-130445
606,kein_Terminated,Zeit abgelaufen,0.26,75,2254,300.5,26,8,20250424-130503
607,kein_Terminated,Zeit abgelaufen,0.28,233,850,300.5,26,8,20250424-130521
608,kein_Terminated,Zeit abgelaufen,0.21,114,1282,300.5,26,1,20250424-130539
609,kein_Terminated,Zeit abgelaufen,0.28,96,2592,300.5,0,6,20250424-130553
610,kein_Terminated,Zeit abgelaufen,0.28,54,3012,300.5,0,6,20250424-130607
611,kein_Terminated,Zeit abgelaufen,0.31,125,2698,300.5,0,4,20250424-130621
612,kein_Terminated,Zeit abgelaufen,0.32,51,3582,300.5,0,4,20250424-130635
613,kein_Terminated,Zeit abgelaufen,0.24,62,2400,300.5,0,2,20250424-130649
614,kein_Terminated,Zeit abgelaufen,0.23,108,1792,300.5,0,2,20250424-130703
615,kein_Terminated,Zeit abgelaufen,0.3,100,2780,300.5,0,1,20250424-130717
616,kein_Terminated,Zeit abgelaufen,0.24,20,2848,300.5,8,5,20250424-130730
617,kein_Terminated,Zeit abgelaufen,0.27,48,2968,300.5,8,5,20250424-130744
618,kein_Terminated,Zeit abgelaufen,0.23,56,2340,300.5,8,9,20250424-130758
619,kein_Terminated,Zeit abgelaufen,0.25,62,2480,300.5,8,9,20250424-130812
620,kein_Terminated,Zeit abgelaufen,0.24,20,2804,300.5,8,5,20250424-130826
621,kein_Terminated,Zeit abgelaufen,0.25,35,2762,300.5,8,5,20250424-130840
622,kein_Terminated,Zeit abgelaufen,0.2,13,2318,300.5,8,8,20250424-130853
623,kein_Terminated,Zeit abgelaufen,0.31,107,2522,300.5,26,5,20250424-130911
624,kein_Terminated,Zeit abgelaufen,0.32,74,2936,300.5,26,5,20250424-130929
625,kein_Terminated,Zeit abgelaufen,0.29,124,2108,300.5,26,0,20250424-130947
626,kein_Terminated,Zeit abgelaufen,0.28,74,2504,300.5,26,0,20250424-131005
627,kein_Terminated,Zeit abgelaufen,0.29,86,2456,300.5,26,1,20250424-131023
628,kein_Terminated,Zeit abgelaufen,0.22,50,1972,300.5,26,1,20250424-131041
629,kein_Terminated,Zeit abgelaufen,0.29,64,2680,300.5,26,6,20250424-131059
630,kein_Terminated,Zeit abgelaufen,0.22,73,1778,300.5,26,3,20250424-131117
631,kein_Terminated,Zeit abgelaufen,0.35,104,2964,300.5,26,3,20250424-131135
632,kein_Terminated,Zeit abgelaufen,0.31,128,2296,300.5,26,7,20250424-131153
633,kein_Terminated,Zeit abgelaufen,0.27,124,1916,300.5,26,7,20250424-131212
634,kein_Terminated,Zeit abgelaufen,0.27,102,2112,300.5,26,3,20250424-131230
635,kein_Terminated,Zeit abgelaufen,0.26,129,1710,300.5,26,3,20250424-131248
636,kein_Terminated,Zeit abgelaufen,0.28,185,1402,300.5,26,7,20250424-131306
637,kein_Terminated,Zeit abgelaufen,0.15,113,670,300.5,15,2,20250424-131320
638,kein_Terminated,Zeit abgelaufen,0.16,115,814,300.5,15,2,20250424-131334
639,kein_Terminated,Zeit abgelaufen,0.3,93,2762,300.5,15,8,20250424-131348
640,kein_Terminated,Zeit abgelaufen,0.25,72,2336,300.5,15,8,20250424-131402
641,kein_Terminated,Zeit abgelaufen,0.35,140,2884,300.5,15,5,20250424-131416
642,kein_Terminated,Zeit abgelaufen,0.21,219,426,300.5,15,5,20250424-131430
643,kein_Terminated,Zeit abgelaufen,0.22,150,1188,300.5,15,6,20250424-131445
644,kein_Terminated,Zeit abgelaufen,0.32,113,2862,300.5,15,4,20250424-131459
645,kein_Terminated,Zeit abgelaufen,0.23,99,1778,300.5,15,4,20250424-131513
646,kein_Terminated,Zeit abgelaufen,0.26,73,2426,300.5,15,6,20250424-131527
647,kein_Terminated,Zeit abgelaufen,0.24,81,2198,300.5,15,6,20250424-131541
648,kein_Terminated,Zeit abgelaufen,0.2,97,1494,300.5,15,6,20250424-131555
649,kein_Terminated,Zeit abgelaufen,0.22,96,1788,300.5,15,6,20250424-131610
650,kein_Terminated,Zeit abgelaufen,0.28,60,2852,300.5,15,3,20250424-131624
651,kein_Terminated,Zeit abgelaufen,0.34,30,4116,300.5,5,4,20250424-131637
652,kein_Terminated,Zeit abgelaufen,0.29,54,3168,300.5,5,4,20250424-131650
653,kein_Terminated,Zeit abgelaufen,0.28,23,3318,300.5,5,5,20250424-131704
654,kein_Terminated,Zeit abgelaufen,0.33,15,4042,300.5,5,5,20250424-131717
655,kein_Terminated,Zeit abgelaufen,0.23,8,2860,300.5,5,7,20250424-131730
656,kein_Terminated,Zeit abgelaufen,0.24,34,2688,300.5,5,7,20250424-131743
657,kein_Terminated,Zeit abgelaufen,0.32,35,3806,300.5,5,4,20250424-131757
658,kein_Terminated,Zeit abgelaufen,0.29,81,2866,300.5,8,6,20250424-131811
659,kein_Terminated,Zeit abgelaufen,0.36,70,3828,300.5,8,6,20250424-131825
660,kein_Terminated,Zeit abgelaufen,0.35,40,4008,300.5,8,3,20250424-131839
661,kein_Terminated,Zeit abgelaufen,0.29,32,3308,300.5,8,3,20250424-131853
662,kein_Terminated,Zeit abgelaufen,0.36,80,3732,300.5,8,6,20250424-131907
663,kein_Terminated,Zeit abgelaufen,0.27,20,3132,300.5,8,6,20250424-131921
664,kein_Terminated,Zeit abgelaufen,0.25,43,2682,300.5,8,2,20250424-131936
8,kein_Terminated,Zeit abgelaufen,0.13,8,1468,300.5,15,4,20250424-131958
665,kein_Terminated,Zeit abgelaufen,0.33,13,4050,300.5,5,5,20250424-132004
666,kein_Terminated,Zeit abgelaufen,0.33,27,3970,300.5,5,5,20250424-132017
667,kein_Terminated,Zeit abgelaufen,0.31,18,3836,300.5,5,8,20250424-132031
668,kein_Terminated,Zeit abgelaufen,0.29,32,3364,300.5,5,8,20250424-132044
669,kein_Terminated,Zeit abgelaufen,0.19,21,2174,300.5,5,1,20250424-132057
670,kein_Terminated,Zeit abgelaufen,0.22,11,2610,300.5,5,1,20250424-132110
671,kein_Terminated,Zeit abgelaufen,0.18,29,2010,300.5,5,2,20250424-132123
672,kein_Terminated,Zeit abgelaufen,0.22,17,2566,300.5,5,7,20250424-132136
673,kein_Terminated,Zeit abgelaufen,0.23,36,2548,300.5,5,7,20250424-132149
674,kein_Terminated,Zeit abgelaufen,0.15,34,1552,300.5,5,2,20250424-132202
675,kein_Terminated,Zeit abgelaufen,0.17,32,1772,300.5,5,2,20250424-132216
676,kein_Terminated,Zeit abgelaufen,0.33,21,4070,300.5,5,3,20250424-132229
677,kein_Terminated,Zeit abgelaufen,0.41,16,5164,300.5,5,3,20250424-132242
678,kein_Terminated,Zeit abgelaufen,0.27,8,3324,300.5,5,0,20250424-132256
679,kein_Terminated,Zeit abgelaufen,0.16,18,1832,300.5,5,1,20250424-132309
680,kein_Terminated,Zeit abgelaufen,0.24,34,2668,300.5,5,1,20250424-132322
681,kein_Terminated,Zeit abgelaufen,0.19,18,2200,300.5,5,7,20250424-132335
682,kein_Terminated,Zeit abgelaufen,0.18,6,2216,300.5,5,7,20250424-132348
683,kein_Terminated,Zeit abgelaufen,0.32,20,3840,300.5,5,9,20250424-132401
684,kein_Terminated,Zeit abgelaufen,0.31,33,3658,300.5,5,9,20250424-132415
685,kein_Terminated,Zeit abgelaufen,0.25,9,3046,300.5,5,7,20250424-132428
686,kein_Terminated,Zeit abgelaufen,0.08,3,926,300.5,15,0,20250424-132442
687,kein_Terminated,Zeit abgelaufen,0.07,3,806,300.5,15,0,20250424-132455
688,kein_Terminated,Zeit abgelaufen,0.19,18,2148,300.5,15,2,20250424-132509
689,kein_Terminated,Zeit abgelaufen,0.16,20,1736,300.5,15,2,20250424-132523
690,kein_Terminated,Zeit abgelaufen,0.32,37,3578,300.5,15,8,20250424-132537
691,kein_Terminated,Zeit abgelaufen,0.07,464,-3876,300.5,15,8,20250424-132551
692,kein_Terminated,Zeit abgelaufen,0.18,87,1350,300.5,15,7,20250424-132605
693,kein_Terminated,Zeit abgelaufen,0.05,414,-3564,300.5,15,3,20250424-132619
694,kein_Terminated,Zeit abgelaufen,0.07,327,-2486,300.5,15,3,20250424-132633
695,kein_Terminated,Zeit abgelaufen,0.29,74,2856,300.5,15,7,20250424-132647
696,kein_Terminated,Zeit abgelaufen,0.25,83,2202,300.5,15,7,20250424-132701
697,kein_Terminated,Zeit abgelaufen,0.27,75,2522,300.5,15,8,20250424-132716
698,kein_Terminated,Zeit abgelaufen,0.25,21,2818,300.5,15,8,20250424-132730
699,kein_Terminated,Zeit abgelaufen,0.21,9,2470,300.5,15,4,20250424-132744
700,kein_Terminated,Zeit abgelaufen,0.17,6,2096,300.5,5,1,20250424-132757
701,kein_Terminated,Zeit abgelaufen,0.24,6,2936,300.5,5,1,20250424-132810
702,kein_Terminated,Zeit abgelaufen,0.38,25,4566,300.5,5,5,20250424-132824
703,kein_Terminated,Zeit abgelaufen,0.35,6,4444,300.5,5,5,20250424-132837
704,kein_Terminated,Zeit abgelaufen,0.3,28,3528,300.5,5,3,20250424-132850
705,kein_Terminated,Zeit abgelaufen,0.41,25,4974,300.5,5,3,20250424-132904
706,kein_Terminated,Zeit abgelaufen,0.39,16,4864,300.5,5,3,20250424-132917
707,kein_Terminated,Zeit abgelaufen,0.18,101,1166,300.5,15,2,20250424-132931
708,kein_Terminated,Zeit abgelaufen,0.29,62,2936,300.5,15,2,20250424-132946
709,kein_Terminated,Zeit abgelaufen,0.31,172,2100,300.5,15,5,20250424-133000
710,kein_Terminated,Zeit abgelaufen,0.29,74,2860,300.5,15,5,20250424-133014
711,kein_Terminated,Zeit abgelaufen,0.2,47,1914,300.5,15,1,20250424-133028
712,kein_Terminated,Zeit abgelaufen,0.19,38,1988,300.5,15,1,20250424-133042
713,kein_Terminated,Zeit abgelaufen,0.31,141,2486,300.5,15,3,20250424-133056
714,kein_Terminated,Zeit abgelaufen,0.21,14,2468,300.5,8,8,20250424-133110
715,kein_Terminated,Zeit abgelaufen,0.19,1,2334,300.5,8,8,20250424-133124
716,kein_Terminated,Zeit abgelaufen,0.26,21,3010,300.5,8,4,20250424-133138
717,kein_Terminated,Zeit abgelaufen,0.21,53,2142,300.5,8,4,20250424-133152
718,kein_Terminated,Zeit abgelaufen,0.17,45,1646,300.5,8,7,20250424-133206
719,kein_Terminated,Zeit abgelaufen,0.21,39,2182,300.5,8,7,20250424-133220
720,kein_Terminated,Zeit abgelaufen,0.35,23,4166,300.5,8,6,20250424-133235
721,kein_Terminated,Zeit abgelaufen,0.24,25,2818,300.5,5,2,20250424-133248
722,kein_Terminated,Zeit abgelaufen,0.24,12,2928,300.5,5,2,20250424-133301
723,kein_Terminated,Zeit abgelaufen,0.26,13,3230,300.5,5,9,20250424-133314
724,kein_Terminated,Zeit abgelaufen,0.28,23,3314,300.5,5,9,20250424-133328
725,kein_Terminated,Zeit abgelaufen,0.32,32,3788,300.5,5,6,20250424-133341
726,kein_Terminated,Zeit abgelaufen,0.35,47,4026,300.5,5,6,20250424-133354
727,kein_Terminated,Zeit abgelaufen,0.25,11,3110,300.5,5,1,20250424-133407
728,kein_Terminated,Zeit abgelaufen,0.28,44,3108,300.5,8,2,20250424-133422
729,kein_Terminated,Zeit abgelaufen,0.2,117,1354,300.5,8,2,20250424-133435
730,kein_Terminated,Zeit abgelaufen,0.19,1,2298,300.5,8,8,20250424-133449
731,kein_Terminated,Zeit abgelaufen,0.22,57,2122,300.5,8,8,20250424-133504
732,kein_Terminated,Zeit abgelaufen,0.22,55,2210,300.5,8,3,20250424-133518
733,kein_Terminated,Zeit abgelaufen,0.28,27,3246,300.5,8,3,20250424-133532
734,kein_Terminated,Zeit abgelaufen,0.2,27,2182,300.5,8,7,20250424-133546
735,kein_Terminated,Zeit abgelaufen,0.15,25,1578,300.5,15,6,20250424-133600
736,kein_Terminated,Zeit abgelaufen,0.16,60,1344,300.5,15,6,20250424-133615
737,kein_Terminated,Zeit abgelaufen,0.17,36,1700,300.5,15,4,20250424-133629
738,kein_Terminated,Zeit abgelaufen,0.22,29,2390,300.5,15,4,20250424-133643
739,kein_Terminated,Zeit abgelaufen,0.23,130,1528,300.5,15,5,20250424-133657
740,kein_Terminated,Zeit abgelaufen,0.32,61,3374,300.5,15,5,20250424-133711
741,kein_Terminated,Zeit abgelaufen,0.22,40,2264,300.5,15,4,20250424-133725
742,kein_Terminated,Zeit abgelaufen,0.25,67,2202,300.5,26,8,20250424-133743
743,kein_Terminated,Zeit abgelaufen,0.23,29,2358,300.5,26,8,20250424-133801
744,kein_Terminated,Zeit abgelaufen,0.21,20,2244,300.5,26,9,20250424-133819
745,kein_Terminated,Zeit abgelaufen,0.16,19,1602,300.5,26,9,20250424-133837
746,kein_Terminated,Zeit abgelaufen,0.31,67,2890,300.5,26,4,20250424-133855
747,kein_Terminated,Zeit abgelaufen,0.36,55,3658,300.5,26,4,20250424-133913
9,kein_Terminated,Zeit abgelaufen,0.09,95,134,300.5,15,2,20250424-133938
748,kein_Terminated,Zeit abgelaufen,0.27,77,2366,300.5,26,7,20250424-133945
749,kein_Terminated,Zeit abgelaufen,0.26,62,2588,300.5,15,5,20250424-133959
750,kein_Terminated,Zeit abgelaufen,0.22,95,1710,300.5,15,5,20250424-134014
751,kein_Terminated,Zeit abgelaufen,0.31,67,3174,300.5,15,5,20250424-134028
752,kein_Terminated,Zeit abgelaufen,0.21,145,1082,300.5,15,5,20250424-134042
753,kein_Terminated,Zeit abgelaufen,0.17,85,1230,300.5,15,6,20250424-134056
754,kein_Terminated,Zeit abgelaufen,0.27,73,2582,300.5,15,6,20250424-134111
755,kein_Terminated,Zeit abgelaufen,0.28,144,2044,300.5,15,4,20250424-134125
756,kein_Terminated,Zeit abgelaufen,0.34,63,3742,300.5,0,7,20250424-134139
757,kein_Terminated,Zeit abgelaufen,0.36,82,3768,300.5,0,7,20250424-134153
758,kein_Terminated,Zeit abgelaufen,0.31,133,2630,300.5,0,9,20250424-134206
759,kein_Terminated,Zeit abgelaufen,0.28,58,3012,300.5,0,9,20250424-134220
760,kein_Terminated,Zeit abgelaufen,0.34,36,3988,300.5,0,8,20250424-134234
761,kein_Terminated,Zeit abgelaufen,0.3,30,3432,300.5,0,8,20250424-134247
762,kein_Terminated,Zeit abgelaufen,0.28,39,3202,300.5,0,2,20250424-134301
763,kein_Terminated,Zeit abgelaufen,0.34,44,3888,300.5,0,7,20250424-134315
764,kein_Terminated,Zeit abgelaufen,0.29,49,3174,300.5,0,7,20250424-134329
765,kein_Terminated,Zeit abgelaufen,0.35,69,3754,300.5,0,7,20250424-134342
766,kein_Terminated,Zeit abgelaufen,0.32,46,3548,300.5,0,7,20250424-134356
767,kein_Terminated,Zeit abgelaufen,0.32,83,3274,300.5,0,7,20250424-134410
768,kein_Terminated,Zeit abgelaufen,0.25,46,2708,300.5,0,7,20250424-134424
769,kein_Terminated,Zeit abgelaufen,0.28,92,2656,300.5,0,6,20250424-134437
770,kein_Terminated,Zeit abgelaufen,0.29,157,2118,300.5,8,2,20250424-134451
771,kein_Terminated,Zeit abgelaufen,0.27,44,2972,300.5,8,2,20250424-134505
772,kein_Terminated,Zeit abgelaufen,0.21,19,2406,300.5,8,1,20250424-134519
773,kein_Terminated,Zeit abgelaufen,0.14,8,1652,300.5,8,1,20250424-134533
774,kein_Terminated,Zeit abgelaufen,0.22,127,1466,300.5,8,4,20250424-134547
775,kein_Terminated,Zeit abgelaufen,0.27,65,2758,300.5,8,4,20250424-134602
776,kein_Terminated,Zeit abgelaufen,0.29,55,3074,300.5,8,0,20250424-134616
777,kein_Terminated,Zeit abgelaufen,0.25,91,2214,300.5,0,0,20250424-134630
778,kein_Terminated,Zeit abgelaufen,0.26,53,2770,300.5,0,0,20250424-134643
779,kein_Terminated,Zeit abgelaufen,0.24,107,1906,300.5,0,6,20250424-134657
780,kein_Terminated,Zeit abgelaufen,0.25,41,2718,300.5,0,6,20250424-134711
781,kein_Terminated,Zeit abgelaufen,0.27,64,2820,300.5,0,0,20250424-134724
782,kein_Terminated,Zeit abgelaufen,0.29,93,2746,300.5,0,0,20250424-134738
783,kein_Terminated,Zeit abgelaufen,0.34,98,3276,300.5,0,0,20250424-134752
784,kein_Terminated,Zeit abgelaufen,0.32,24,3740,300.5,8,5,20250424-134806
785,kein_Terminated,Zeit abgelaufen,0.21,41,2186,300.5,8,5,20250424-134820
786,kein_Terminated,Zeit abgelaufen,0.25,84,2312,300.5,8,2,20250424-134834
787,kein_Terminated,Zeit abgelaufen,0.31,33,3638,300.5,8,2,20250424-134849
788,kein_Terminated,Zeit abgelaufen,0.23,27,2606,300.5,8,7,20250424-134903
789,kein_Terminated,Zeit abgelaufen,0.27,19,3134,300.5,8,7,20250424-134917
790,kein_Terminated,Zeit abgelaufen,0.32,99,3010,300.5,8,3,20250424-134931
791,kein_Terminated,Zeit abgelaufen,0.35,151,2906,300.5,0,9,20250424-134945
792,kein_Terminated,Zeit abgelaufen,0.27,46,2940,300.5,0,9,20250424-134959
793,kein_Terminated,Zeit abgelaufen,0.31,114,2816,300.5,0,9,20250424-135012
794,kein_Terminated,Zeit abgelaufen,0.28,103,2530,300.5,0,9,20250424-135026
