x,y,raycast_front,raycast_back,raycast_left,raycast_right,interest_0,interest_1,interest_2,interest_3,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5,last_action_6,last_action_7,last_action_8,last_action_9,last_action_10,last_action_11,last_action_12,last_action_13,last_action_14,last_action_15,last_action_16,last_action_17,last_action_18,last_action_19

0.0008610204677097499,0.0012910912046208978,0.22,2.0,0.19,0.219,38.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.133790969848633,-1.425546407699585,0.269,2.0,0.178,0.13,1672.0,215.0,552.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1338043212890625,-1.4252984523773193,0.272,2.0,0.181,0.131,1688.0,215.0,568.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.133803367614746,-1.425271987915039,0.27,2.0,0.18,0.132,1688.0,215.0,568.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.133798360824585,-1.4252325296401978,0.272,2.0,0.179,0.133,1705.0,215.0,585.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.133824586868286,-1.425246000289917,0.271,2.0,0.18,0.13,1705.0,215.0,585.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.133852243423462,-1.4249727725982666,0.269,2.0,0.182,0.126,1722.0,215.0,602.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1338067054748535,-1.4255297183990479,0.265,2.0,0.181,0.129,1722.0,215.0,602.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1340506076812744,-1.4262360334396362,0.266,2.0,0.178,0.132,1741.0,215.0,621.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1339540481567383,-1.4246869087219238,0.269,2.0,0.183,0.13,1744.0,215.0,624.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1342575550079346,-1.4261479377746582,0.271,2.0,0.178,0.131,1755.0,215.0,635.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1338460445404053,-1.4252971410751343,0.269,2.0,0.179,0.129,1755.0,215.0,635.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1338820457458496,-1.425288200378418,0.272,2.0,0.185,0.129,1764.0,215.0,644.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.13390851020813,-1.4252564907073975,0.268,2.0,0.183,0.13,1764.0,215.0,644.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.133976697921753,-1.4252207279205322,0.267,2.0,0.178,0.13,1777.0,215.0,657.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1342179775238037,-1.4263951778411865,0.271,2.0,0.182,0.128,1777.0,215.0,657.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.133953809738159,-1.4252468347549438,0.271,0.557,0.185,0.13,1777.0,215.0,657.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1342689990997314,-1.4261600971221924,0.268,2.0,0.181,0.131,1790.0,215.0,670.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.133960485458374,-1.4252382516860962,0.268,2.0,0.182,0.134,1805.0,215.0,685.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1338887214660645,-1.425467848777771,0.269,2.0,0.184,0.133,1810.0,215.0,690.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1339616775512695,-1.425215482711792,0.268,2.0,0.179,0.13,1825.0,215.0,705.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1344847679138184,-1.4261902570724487,0.267,2.0,0.185,0.132,1825.0,215.0,705.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.134089946746826,-1.4248988628387451,0.267,2.0,0.183,0.13,1825.0,215.0,705.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1339948177337646,-1.4251562356948853,0.267,2.0,0.184,0.129,1842.0,215.0,722.0,1533.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
