DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,0,50000,1,650000,99999,100,100,50,2,0.5,5,-10,0.1,0,8,3,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Beste_Modelle/M2_R6_O4_A2_TR1_T1_20250411-114143/save-04.11.2025_11.41.43/final_model.zip,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250423-004900

Runde,Terminated,Truncated,Map-Abgedeckt,"Wand berührungen(Raycast<=0,1)",Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
457,kein_Terminated,Zeit abgelaufen,0.25,284,28,300.5,26,4,20250423-094730
458,kein_Terminated,Zeit abgelaufen,0.22,327,-678,300.5,26,4,20250423-094748
459,kein_Terminated,Zeit abgelaufen,0.28,109,2114,300.5,26,7,20250423-094806
460,kein_Terminated,Zeit abgelaufen,0.24,183,918,300.5,26,7,20250423-094825
461,kein_Terminated,Zeit abgelaufen,0.16,386,-2084,300.5,26,5,20250423-094843
462,kein_Terminated,Zeit abgelaufen,0.21,8,2532,300.5,0,5,20250423-094858
463,kein_Terminated,Zeit abgelaufen,0.35,124,3260,300.5,0,5,20250423-094912
464,kein_Terminated,Zeit abgelaufen,0.17,317,-1118,300.5,0,2,20250423-094925
465,kein_Terminated,Zeit abgelaufen,0.32,89,3222,300.5,0,2,20250423-094940
466,kein_Terminated,Zeit abgelaufen,0.26,109,2178,300.5,0,5,20250423-094954
467,kein_Terminated,Zeit abgelaufen,0.25,62,2520,300.5,0,5,20250423-095009
468,kein_Terminated,Zeit abgelaufen,0.34,180,2480,300.5,0,5,20250423-095023
469,kein_Terminated,Zeit abgelaufen,0.31,131,2690,300.5,5,3,20250423-095037
470,kein_Terminated,Zeit abgelaufen,0.37,69,4118,300.5,5,3,20250423-095052
471,kein_Terminated,Zeit abgelaufen,0.42,111,4266,300.5,5,1,20250423-095105
472,kein_Terminated,Zeit abgelaufen,0.3,111,2690,300.5,5,1,20250423-095119
473,kein_Terminated,Zeit abgelaufen,0.39,33,4618,300.5,5,0,20250423-095134
474,kein_Terminated,Zeit abgelaufen,0.3,20,3636,300.5,5,0,20250423-095149
475,kein_Terminated,Zeit abgelaufen,0.32,160,2476,300.5,5,3,20250423-095202
476,kein_Terminated,Zeit abgelaufen,0.41,128,3936,300.5,8,6,20250423-095217
477,kein_Terminated,Zeit abgelaufen,0.28,182,1636,300.5,8,6,20250423-095232
478,kein_Terminated,Zeit abgelaufen,0.44,145,4086,300.5,8,6,20250423-095246
479,kein_Terminated,Zeit abgelaufen,0.3,350,352,300.5,8,6,20250423-095300
480,kein_Terminated,Zeit abgelaufen,0.4,152,3520,300.5,8,3,20250423-095315
481,kein_Terminated,Zeit abgelaufen,0.39,98,3988,300.5,8,3,20250423-095330
482,kein_Terminated,Zeit abgelaufen,0.31,75,3106,300.5,8,2,20250423-095345
483,kein_Terminated,Zeit abgelaufen,0.34,129,3114,300.5,5,7,20250423-095358
484,kein_Terminated,Zeit abgelaufen,0.45,88,4920,300.5,5,7,20250423-095413
485,kein_Terminated,Zeit abgelaufen,0.35,113,3326,300.5,5,3,20250423-095427
486,kein_Terminated,Zeit abgelaufen,0.29,169,2074,300.5,5,3,20250423-095440
487,kein_Terminated,Zeit abgelaufen,0.32,78,3376,300.5,5,0,20250423-095455
488,kein_Terminated,Zeit abgelaufen,0.34,71,3602,300.5,5,0,20250423-095509
489,kein_Terminated,Zeit abgelaufen,0.28,125,2298,300.5,5,5,20250423-095523
490,kein_Terminated,Zeit abgelaufen,0.26,91,2366,300.5,0,8,20250423-095537
491,kein_Terminated,Zeit abgelaufen,0.25,114,2052,300.5,0,8,20250423-095551
492,kein_Terminated,Zeit abgelaufen,0.38,95,3846,300.5,0,2,20250423-095605
493,kein_Terminated,Zeit abgelaufen,0.26,237,870,300.5,0,2,20250423-095619
494,kein_Terminated,Zeit abgelaufen,0.25,128,1908,300.5,0,5,20250423-095633
495,kein_Terminated,Zeit abgelaufen,0.22,81,1922,300.5,0,5,20250423-095647
496,kein_Terminated,Zeit abgelaufen,0.24,130,1768,300.5,0,5,20250423-095701
497,kein_Terminated,Zeit abgelaufen,0.42,58,4856,300.5,5,7,20250423-095716
498,kein_Terminated,Zeit abgelaufen,0.44,69,4962,300.5,5,7,20250423-095730
6,kein_Terminated,Zeit abgelaufen,0.11,296,-1696,300.5,0,7,20250423-095749
499,kein_Terminated,Zeit abgelaufen,0.43,113,4470,300.5,5,1,20250423-095757
500,kein_Terminated,Zeit abgelaufen,0.34,139,2914,300.5,5,1,20250423-095812
501,kein_Terminated,Zeit abgelaufen,0.48,110,5084,300.5,5,4,20250423-095826
502,kein_Terminated,Zeit abgelaufen,0.29,146,2192,300.5,5,4,20250423-095841
503,kein_Terminated,Zeit abgelaufen,0.32,27,3882,300.5,5,1,20250423-095855
504,kein_Terminated,Zeit abgelaufen,0.34,108,3184,300.5,8,1,20250423-095910
505,kein_Terminated,Zeit abgelaufen,0.41,176,3420,300.5,8,1,20250423-095925
506,kein_Terminated,Zeit abgelaufen,0.3,99,2758,300.5,8,5,20250423-095939
507,kein_Terminated,Zeit abgelaufen,0.35,76,3652,300.5,8,5,20250423-095955
508,kein_Terminated,Zeit abgelaufen,0.27,136,2024,300.5,8,4,20250423-100010
509,kein_Terminated,Zeit abgelaufen,0.31,196,1964,300.5,8,4,20250423-100024
510,kein_Terminated,Zeit abgelaufen,0.06,501,-4386,300.5,8,4,20250423-100037
511,kein_Terminated,Zeit abgelaufen,0.17,295,-950,300.5,15,1,20250423-100052
512,kein_Terminated,Zeit abgelaufen,0.39,178,3064,300.5,15,1,20250423-100107
513,kein_Terminated,Zeit abgelaufen,0.27,84,2424,300.5,15,9,20250423-100123
514,kein_Terminated,Zeit abgelaufen,0.37,61,4034,300.5,15,9,20250423-100139
515,kein_Terminated,Zeit abgelaufen,0.21,402,-1396,300.5,15,8,20250423-100154
516,kein_Terminated,Zeit abgelaufen,0.27,138,1916,300.5,15,8,20250423-100209
517,kein_Terminated,Zeit abgelaufen,0.32,93,2990,300.5,15,4,20250423-100224
518,kein_Terminated,Zeit abgelaufen,0.37,102,3616,300.5,8,3,20250423-100240
519,kein_Terminated,Zeit abgelaufen,0.34,122,3084,300.5,8,3,20250423-100254
520,kein_Terminated,Zeit abgelaufen,0.39,144,3468,300.5,8,1,20250423-100308
521,kein_Terminated,Zeit abgelaufen,0.41,118,4100,300.5,8,1,20250423-100323
522,kein_Terminated,Zeit abgelaufen,0.41,169,3506,300.5,8,6,20250423-100338
523,kein_Terminated,Zeit abgelaufen,0.33,199,2214,300.5,8,6,20250423-100353
524,kein_Terminated,Zeit abgelaufen,0.39,80,4088,300.5,8,3,20250423-100408
525,kein_Terminated,Zeit abgelaufen,0.23,77,2174,300.5,0,4,20250423-100422
526,kein_Terminated,Zeit abgelaufen,0.23,61,2230,300.5,0,4,20250423-100436
527,kein_Terminated,Zeit abgelaufen,0.48,189,4258,300.5,0,2,20250423-100450
528,kein_Terminated,Zeit abgelaufen,0.42,84,4564,300.5,0,2,20250423-100505
529,kein_Terminated,Zeit abgelaufen,0.27,119,2162,300.5,0,7,20250423-100519
530,kein_Terminated,Zeit abgelaufen,0.37,127,3434,300.5,0,7,20250423-100532
531,kein_Terminated,Zeit abgelaufen,0.46,133,4538,300.5,0,2,20250423-100547
532,kein_Terminated,Zeit abgelaufen,0.26,140,1640,300.5,26,9,20250423-100606
533,kein_Terminated,Zeit abgelaufen,0.29,169,1610,300.5,26,9,20250423-100624
534,kein_Terminated,Zeit abgelaufen,0.1,211,-1038,300.5,26,2,20250423-100642
535,kein_Terminated,Zeit abgelaufen,0.46,143,3994,300.5,26,2,20250423-100701
536,kein_Terminated,Zeit abgelaufen,0.09,301,-2010,300.5,26,2,20250423-100719
537,kein_Terminated,Zeit abgelaufen,0.56,204,4476,300.5,26,2,20250423-100737
538,kein_Terminated,Zeit abgelaufen,0.17,248,-516,300.5,26,3,20250423-100756
539,kein_Terminated,Zeit abgelaufen,0.37,100,3692,300.5,8,0,20250423-100811
540,kein_Terminated,Zeit abgelaufen,0.34,72,3556,300.5,8,0,20250423-100825
541,kein_Terminated,Zeit abgelaufen,0.25,55,2618,300.5,8,9,20250423-100841
542,kein_Terminated,Zeit abgelaufen,0.36,94,3628,300.5,8,9,20250423-100855
543,kein_Terminated,Zeit abgelaufen,0.41,127,3882,300.5,8,0,20250423-100910
544,kein_Terminated,Zeit abgelaufen,0.41,100,4248,300.5,8,0,20250423-100925
545,kein_Terminated,Zeit abgelaufen,0.45,93,4778,300.5,8,5,20250423-100940
546,kein_Terminated,Zeit abgelaufen,0.42,66,4656,300.5,8,1,20250423-100955
547,kein_Terminated,Zeit abgelaufen,0.32,94,3096,300.5,8,1,20250423-101009
548,kein_Terminated,Zeit abgelaufen,0.37,127,3426,300.5,8,9,20250423-101024
549,kein_Terminated,Zeit abgelaufen,0.4,136,3704,300.5,8,9,20250423-101039
550,kein_Terminated,Zeit abgelaufen,0.34,91,3394,300.5,8,2,20250423-101054
551,kein_Terminated,Zeit abgelaufen,0.41,116,4100,300.5,8,2,20250423-101108
552,kein_Terminated,Zeit abgelaufen,0.31,85,3042,300.5,8,5,20250423-101124
553,kein_Terminated,Zeit abgelaufen,0.4,72,4392,300.5,5,2,20250423-101138
554,kein_Terminated,Zeit abgelaufen,0.5,91,5578,300.5,5,2,20250423-101152
555,kein_Terminated,Zeit abgelaufen,0.42,97,4426,300.5,5,1,20250423-101207
556,kein_Terminated,Zeit abgelaufen,0.3,79,2990,300.5,5,1,20250423-101221
557,kein_Terminated,Zeit abgelaufen,0.46,72,5184,300.5,5,0,20250423-101235
558,kein_Terminated,Zeit abgelaufen,0.35,70,3772,300.5,5,0,20250423-101250
559,kein_Terminated,Zeit abgelaufen,0.54,117,5782,300.5,5,4,20250423-101303
560,kein_Terminated,Zeit abgelaufen,0.21,301,-458,300.5,15,0,20250423-101317
561,kein_Terminated,Zeit abgelaufen,0.23,281,-14,300.5,15,0,20250423-101332
562,kein_Terminated,Zeit abgelaufen,0.21,331,-710,300.5,15,2,20250423-101347
563,kein_Terminated,Zeit abgelaufen,0.09,428,-3224,300.5,15,2,20250423-101401
564,kein_Terminated,Zeit abgelaufen,0.32,178,2220,300.5,15,4,20250423-101416
565,kein_Terminated,Zeit abgelaufen,0.29,264,948,300.5,15,4,20250423-101432
566,kein_Terminated,Zeit abgelaufen,0.22,41,2290,300.5,15,4,20250423-101448
567,kein_Terminated,Zeit abgelaufen,0.38,108,3640,300.5,15,0,20250423-101503
568,kein_Terminated,Zeit abgelaufen,0.35,104,3308,300.5,15,0,20250423-101518
569,kein_Terminated,Zeit abgelaufen,0.36,94,3512,300.5,15,0,20250423-101534
570,kein_Terminated,Zeit abgelaufen,0.39,117,3674,300.5,15,0,20250423-101550
571,kein_Terminated,Zeit abgelaufen,0.25,103,2038,300.5,15,4,20250423-101605
572,kein_Terminated,Zeit abgelaufen,0.29,102,2612,300.5,15,4,20250423-101621
573,kein_Terminated,Zeit abgelaufen,0.32,144,2504,300.5,15,3,20250423-101637
574,kein_Terminated,Zeit abgelaufen,0.35,50,4016,300.5,5,0,20250423-101651
575,kein_Terminated,Zeit abgelaufen,0.47,90,5136,300.5,5,0,20250423-101705
576,kein_Terminated,Zeit abgelaufen,0.34,78,3600,300.5,5,4,20250423-101719
577,kein_Terminated,Zeit abgelaufen,0.39,92,4104,300.5,5,4,20250423-101733
578,kein_Terminated,Zeit abgelaufen,0.43,87,4678,300.5,5,3,20250423-101747
579,kein_Terminated,Zeit abgelaufen,0.29,92,2772,300.5,5,3,20250423-101801
580,kein_Terminated,Zeit abgelaufen,0.26,63,2702,300.5,5,6,20250423-101815
581,kein_Terminated,Zeit abgelaufen,0.34,228,2040,300.5,8,7,20250423-101829
7,kein_Terminated,Zeit abgelaufen,0.44,106,4556,300.5,0,6,20250423-101851
582,kein_Terminated,Zeit abgelaufen,0.26,144,1836,300.5,8,7,20250423-101859
583,kein_Terminated,Zeit abgelaufen,0.3,279,1010,300.5,8,5,20250423-101913
584,kein_Terminated,Zeit abgelaufen,0.37,267,2006,300.5,8,5,20250423-101928
585,kein_Terminated,Zeit abgelaufen,0.36,100,3508,300.5,8,5,20250423-101943
586,kein_Terminated,Zeit abgelaufen,0.37,143,3242,300.5,8,5,20250423-101958
587,kein_Terminated,Zeit abgelaufen,0.3,213,1586,300.5,8,9,20250423-102012
588,kein_Terminated,Zeit abgelaufen,0.39,66,4332,300.5,5,8,20250423-102027
589,kein_Terminated,Zeit abgelaufen,0.31,89,3126,300.5,5,8,20250423-102042
590,kein_Terminated,Zeit abgelaufen,0.4,84,4316,300.5,5,8,20250423-102056
591,kein_Terminated,Zeit abgelaufen,0.38,25,4574,300.5,5,8,20250423-102110
592,kein_Terminated,Zeit abgelaufen,0.34,39,3946,300.5,5,4,20250423-102125
593,kein_Terminated,Zeit abgelaufen,0.4,64,4516,300.5,5,4,20250423-102139
594,kein_Terminated,Zeit abgelaufen,0.41,55,4750,300.5,5,9,20250423-102154
595,kein_Terminated,Zeit abgelaufen,0.46,160,4200,300.5,8,0,20250423-102208
596,kein_Terminated,Zeit abgelaufen,0.37,54,4104,300.5,8,0,20250423-102223
597,kein_Terminated,Zeit abgelaufen,0.4,121,3798,300.5,8,3,20250423-102238
598,kein_Terminated,Zeit abgelaufen,0.29,104,2620,300.5,8,3,20250423-102252
599,kein_Terminated,Zeit abgelaufen,0.21,229,326,300.5,8,9,20250423-102307
600,kein_Terminated,Zeit abgelaufen,0.2,174,844,300.5,8,9,20250423-102321
601,kein_Terminated,Zeit abgelaufen,0.27,139,1998,300.5,8,4,20250423-102335
602,kein_Terminated,Zeit abgelaufen,0.32,17,3866,300.5,5,6,20250423-102350
603,kein_Terminated,Zeit abgelaufen,0.31,115,2862,300.5,5,6,20250423-102404
604,kein_Terminated,Zeit abgelaufen,0.33,66,3596,300.5,5,6,20250423-102419
605,kein_Terminated,Zeit abgelaufen,0.4,46,4736,300.5,5,6,20250423-102433
606,kein_Terminated,Zeit abgelaufen,0.41,69,4642,300.5,5,6,20250423-102448
607,kein_Terminated,Zeit abgelaufen,0.39,84,4240,300.5,5,6,20250423-102502
608,kein_Terminated,Zeit abgelaufen,0.35,79,3678,300.5,5,9,20250423-102516
609,kein_Terminated,Zeit abgelaufen,0.38,152,3140,300.5,15,1,20250423-102532
610,kein_Terminated,Zeit abgelaufen,0.11,341,-2094,300.5,15,1,20250423-102546
611,kein_Terminated,Zeit abgelaufen,0.28,56,2932,300.5,15,9,20250423-102602
612,kein_Terminated,Zeit abgelaufen,0.31,92,2960,300.5,15,9,20250423-102618
613,kein_Terminated,Zeit abgelaufen,0.27,52,2784,300.5,15,4,20250423-102634
614,kein_Terminated,Zeit abgelaufen,0.25,83,2198,300.5,15,4,20250423-102650
615,kein_Terminated,Zeit abgelaufen,0.4,106,3872,300.5,15,2,20250423-102705
616,kein_Terminated,Zeit abgelaufen,0.36,85,3722,300.5,0,1,20250423-102719
617,kein_Terminated,Zeit abgelaufen,0.33,116,3016,300.5,0,1,20250423-102733
618,kein_Terminated,Zeit abgelaufen,0.34,120,3064,300.5,0,2,20250423-102747
619,kein_Terminated,Zeit abgelaufen,0.25,20,2972,300.5,0,2,20250423-102802
620,kein_Terminated,Zeit abgelaufen,0.3,87,2970,300.5,0,1,20250423-102816
621,kein_Terminated,Zeit abgelaufen,0.36,112,3444,300.5,0,1,20250423-102831
622,kein_Terminated,Zeit abgelaufen,0.26,97,2334,300.5,0,9,20250423-102845
623,kein_Terminated,Zeit abgelaufen,0.25,208,1100,300.5,0,6,20250423-102859
624,kein_Terminated,Zeit abgelaufen,0.34,219,2086,300.5,0,6,20250423-102912
625,kein_Terminated,Zeit abgelaufen,0.21,98,1708,300.5,0,5,20250423-102926
626,kein_Terminated,Zeit abgelaufen,0.21,54,2044,300.5,0,5,20250423-102941
627,kein_Terminated,Zeit abgelaufen,0.21,83,1814,300.5,0,4,20250423-102955
628,kein_Terminated,Zeit abgelaufen,0.34,63,3642,300.5,0,4,20250423-103009
629,kein_Terminated,Zeit abgelaufen,0.2,80,1712,300.5,0,5,20250423-103023
630,kein_Terminated,Zeit abgelaufen,0.32,106,3084,300.5,5,6,20250423-103037
631,kein_Terminated,Zeit abgelaufen,0.28,64,2952,300.5,5,6,20250423-103052
632,kein_Terminated,Zeit abgelaufen,0.38,30,4640,300.5,5,7,20250423-103106
633,kein_Terminated,Zeit abgelaufen,0.38,22,4700,300.5,5,7,20250423-103121
634,kein_Terminated,Zeit abgelaufen,0.26,91,2426,300.5,5,9,20250423-103135
635,kein_Terminated,Zeit abgelaufen,0.35,39,4034,300.5,5,9,20250423-103149
636,kein_Terminated,Zeit abgelaufen,0.4,65,4478,300.5,5,1,20250423-103204
637,kein_Terminated,Zeit abgelaufen,0.25,113,1742,300.5,26,9,20250423-103223
638,kein_Terminated,Zeit abgelaufen,0.24,199,758,300.5,26,9,20250423-103241
639,kein_Terminated,Zeit abgelaufen,0.11,326,-2092,300.5,26,5,20250423-103259
640,kein_Terminated,Zeit abgelaufen,0.3,150,1936,300.5,26,5,20250423-103318
641,kein_Terminated,Zeit abgelaufen,0.26,205,906,300.5,26,4,20250423-103337
642,kein_Terminated,Zeit abgelaufen,0.08,367,-2870,300.5,26,4,20250423-103355
643,kein_Terminated,Zeit abgelaufen,0.42,178,3092,300.5,26,2,20250423-103414
644,kein_Terminated,Zeit abgelaufen,0.33,73,3398,300.5,8,6,20250423-103428
645,kein_Terminated,Zeit abgelaufen,0.44,169,3910,300.5,8,6,20250423-103443
646,kein_Terminated,Zeit abgelaufen,0.47,167,4322,300.5,8,6,20250423-103458
647,kein_Terminated,Zeit abgelaufen,0.36,130,3268,300.5,8,6,20250423-103513
648,kein_Terminated,Zeit abgelaufen,0.34,92,3340,300.5,8,1,20250423-103527
649,kein_Terminated,Zeit abgelaufen,0.36,113,3366,300.5,8,1,20250423-103542
650,kein_Terminated,Zeit abgelaufen,0.39,110,3880,300.5,8,6,20250423-103557
651,kein_Terminated,Zeit abgelaufen,0.26,248,548,300.5,26,6,20250423-103616
652,kein_Terminated,Zeit abgelaufen,0.2,133,918,300.5,26,6,20250423-103634
653,kein_Terminated,Zeit abgelaufen,0.11,279,-1622,300.5,26,2,20250423-103652
654,kein_Terminated,Zeit abgelaufen,0.47,123,4288,300.5,26,2,20250423-103711
655,kein_Terminated,Zeit abgelaufen,0.28,253,716,300.5,26,6,20250423-103729
656,kein_Terminated,Zeit abgelaufen,0.26,191,1030,300.5,26,6,20250423-103748
657,kein_Terminated,Zeit abgelaufen,0.46,211,3234,300.5,26,3,20250423-103807
658,kein_Terminated,Zeit abgelaufen,0.27,160,1712,300.5,15,7,20250423-103822
659,kein_Terminated,Zeit abgelaufen,0.34,140,2832,300.5,15,7,20250423-103838
660,kein_Terminated,Zeit abgelaufen,0.34,110,3084,300.5,15,8,20250423-103854
661,kein_Terminated,Zeit abgelaufen,0.3,122,2528,300.5,15,8,20250423-103910
662,kein_Terminated,Zeit abgelaufen,0.33,52,3612,300.5,15,0,20250423-103926
663,kein_Terminated,Zeit abgelaufen,0.4,174,3220,300.5,15,0,20250423-103941
664,kein_Terminated,Zeit abgelaufen,0.31,115,2674,300.5,15,5,20250423-103958
8,kein_Terminated,Zeit abgelaufen,0.18,135,702,300.5,26,7,20250423-104024
665,kein_Terminated,Zeit abgelaufen,0.4,166,3476,300.5,0,2,20250423-104030
666,kein_Terminated,Zeit abgelaufen,0.37,94,3700,300.5,0,2,20250423-104044
667,kein_Terminated,Zeit abgelaufen,0.32,124,2848,300.5,0,9,20250423-104059
668,kein_Terminated,Zeit abgelaufen,0.31,176,2184,300.5,0,9,20250423-104112
669,kein_Terminated,Zeit abgelaufen,0.41,167,3634,300.5,0,6,20250423-104126
670,kein_Terminated,Zeit abgelaufen,0.37,72,4008,300.5,0,6,20250423-104140
671,kein_Terminated,Zeit abgelaufen,0.23,66,2200,300.5,0,8,20250423-104155
672,kein_Terminated,Zeit abgelaufen,0.46,95,4902,300.5,0,2,20250423-104209
673,kein_Terminated,Zeit abgelaufen,0.32,63,3366,300.5,0,2,20250423-104223
674,kein_Terminated,Zeit abgelaufen,0.19,232,56,300.5,0,2,20250423-104237
675,kein_Terminated,Zeit abgelaufen,0.2,219,370,300.5,0,2,20250423-104250
676,kein_Terminated,Zeit abgelaufen,0.45,137,4342,300.5,0,2,20250423-104305
677,kein_Terminated,Zeit abgelaufen,0.37,194,2832,300.5,0,2,20250423-104319
678,kein_Terminated,Zeit abgelaufen,0.38,93,3950,300.5,0,2,20250423-104333
679,kein_Terminated,Zeit abgelaufen,0.21,310,-544,300.5,15,2,20250423-104347
680,kein_Terminated,Zeit abgelaufen,0.34,72,3544,300.5,15,2,20250423-104403
681,kein_Terminated,Zeit abgelaufen,0.35,107,3214,300.5,15,8,20250423-104419
682,kein_Terminated,Zeit abgelaufen,0.31,112,2776,300.5,15,8,20250423-104435
683,kein_Terminated,Zeit abgelaufen,0.29,182,1780,300.5,15,3,20250423-104450
684,kein_Terminated,Zeit abgelaufen,0.29,330,244,300.5,15,3,20250423-104505
685,kein_Terminated,Zeit abgelaufen,0.29,153,2042,300.5,15,4,20250423-104520
686,kein_Terminated,Zeit abgelaufen,0.39,197,2834,300.5,15,3,20250423-104536
687,kein_Terminated,Zeit abgelaufen,0.39,251,2282,300.5,15,3,20250423-104551
688,kein_Terminated,Zeit abgelaufen,0.3,48,3208,300.5,15,6,20250423-104607
689,kein_Terminated,Zeit abgelaufen,0.36,56,3852,300.5,15,6,20250423-104623
690,kein_Terminated,Zeit abgelaufen,0.33,100,3120,300.5,15,9,20250423-104638
691,kein_Terminated,Zeit abgelaufen,0.34,79,3474,300.5,15,9,20250423-104654
692,kein_Terminated,Zeit abgelaufen,0.36,62,3796,300.5,15,5,20250423-104710
693,kein_Terminated,Zeit abgelaufen,0.4,59,4550,300.5,5,9,20250423-104724
694,kein_Terminated,Zeit abgelaufen,0.38,75,4082,300.5,5,9,20250423-104738
695,kein_Terminated,Zeit abgelaufen,0.35,46,4068,300.5,5,0,20250423-104753
696,kein_Terminated,Zeit abgelaufen,0.42,56,4800,300.5,5,0,20250423-104808
697,kein_Terminated,Zeit abgelaufen,0.33,23,3974,300.5,5,2,20250423-104822
698,kein_Terminated,Zeit abgelaufen,0.29,35,3302,300.5,5,2,20250423-104837
699,kein_Terminated,Zeit abgelaufen,0.39,67,4362,300.5,5,5,20250423-104852
700,kein_Terminated,Zeit abgelaufen,0.44,53,5194,300.5,5,8,20250423-104906
701,kein_Terminated,Zeit abgelaufen,0.28,59,2966,300.5,5,8,20250423-104921
702,kein_Terminated,Zeit abgelaufen,0.37,61,4174,300.5,5,0,20250423-104936
703,kein_Terminated,Zeit abgelaufen,0.39,32,4636,300.5,5,0,20250423-104950
704,kein_Terminated,Zeit abgelaufen,0.3,38,3424,300.5,5,7,20250423-105005
705,kein_Terminated,Zeit abgelaufen,0.42,88,4504,300.5,5,7,20250423-105020
706,kein_Terminated,Zeit abgelaufen,0.38,60,4268,300.5,5,8,20250423-105034
707,kein_Terminated,Zeit abgelaufen,0.39,163,3294,300.5,0,1,20250423-105048
708,kein_Terminated,Zeit abgelaufen,0.31,47,3450,300.5,0,1,20250423-105103
709,kein_Terminated,Zeit abgelaufen,0.3,140,2436,300.5,0,2,20250423-105117
710,kein_Terminated,Zeit abgelaufen,0.35,116,3344,300.5,0,2,20250423-105131
711,kein_Terminated,Zeit abgelaufen,0.4,131,3766,300.5,0,7,20250423-105145
712,kein_Terminated,Zeit abgelaufen,0.39,159,3386,300.5,0,7,20250423-105200
713,kein_Terminated,Zeit abgelaufen,0.28,257,994,300.5,0,0,20250423-105214
714,kein_Terminated,Zeit abgelaufen,0.49,92,5404,300.5,5,5,20250423-105228
715,kein_Terminated,Zeit abgelaufen,0.54,43,6554,300.5,5,5,20250423-105243
716,kein_Terminated,Zeit abgelaufen,0.48,64,5532,300.5,5,8,20250423-105257
717,kein_Terminated,Zeit abgelaufen,0.46,79,5106,300.5,5,8,20250423-105311
718,kein_Terminated,Zeit abgelaufen,0.39,75,4218,300.5,5,3,20250423-105326
719,kein_Terminated,Zeit abgelaufen,0.44,132,4320,300.5,5,3,20250423-105340
720,kein_Terminated,Zeit abgelaufen,0.35,68,3772,300.5,5,7,20250423-105355
721,kein_Terminated,Zeit abgelaufen,0.41,179,2954,300.5,26,2,20250423-105413
722,kein_Terminated,Zeit abgelaufen,0.36,158,2640,300.5,26,2,20250423-105432
723,kein_Terminated,Zeit abgelaufen,0.42,223,2650,300.5,26,8,20250423-105451
724,kein_Terminated,Zeit abgelaufen,0.37,319,1062,300.5,26,8,20250423-105509
725,kein_Terminated,Zeit abgelaufen,0.23,195,698,300.5,26,6,20250423-105528
726,kein_Terminated,Zeit abgelaufen,0.31,147,2134,300.5,26,6,20250423-105547
727,kein_Terminated,Zeit abgelaufen,0.35,245,1598,300.5,26,8,20250423-105605
728,kein_Terminated,Zeit abgelaufen,0.35,103,3510,300.5,5,4,20250423-105620
729,kein_Terminated,Zeit abgelaufen,0.42,68,4772,300.5,5,4,20250423-105635
730,kein_Terminated,Zeit abgelaufen,0.5,54,5872,300.5,5,0,20250423-105649
731,kein_Terminated,Zeit abgelaufen,0.43,53,5002,300.5,5,0,20250423-105704
732,kein_Terminated,Zeit abgelaufen,0.34,105,3342,300.5,5,6,20250423-105718
733,kein_Terminated,Zeit abgelaufen,0.44,68,5024,300.5,5,6,20250423-105732
734,kein_Terminated,Zeit abgelaufen,0.38,72,4144,300.5,5,4,20250423-105747
735,kein_Terminated,Zeit abgelaufen,0.25,180,1340,300.5,0,2,20250423-105801
736,kein_Terminated,Zeit abgelaufen,0.37,90,3812,300.5,0,2,20250423-105815
737,kein_Terminated,Zeit abgelaufen,0.34,93,3446,300.5,0,1,20250423-105829
738,kein_Terminated,Zeit abgelaufen,0.31,105,2922,300.5,0,1,20250423-105843
739,kein_Terminated,Zeit abgelaufen,0.34,111,3194,300.5,0,1,20250423-105858
740,kein_Terminated,Zeit abgelaufen,0.41,160,3568,300.5,0,1,20250423-105912
741,kein_Terminated,Zeit abgelaufen,0.39,86,4160,300.5,0,3,20250423-105927
742,kein_Terminated,Zeit abgelaufen,0.44,89,4682,300.5,8,5,20250423-105942
743,kein_Terminated,Zeit abgelaufen,0.36,85,3738,300.5,8,5,20250423-105957
744,kein_Terminated,Zeit abgelaufen,0.43,109,4358,300.5,8,8,20250423-110011
745,kein_Terminated,Zeit abgelaufen,0.4,136,3700,300.5,8,8,20250423-110026
