52,kein_Terminated,Zeit abgelaufen,0.21,14880,-2544.974676416072,0,20250403-235106
53,kein_Terminated,Zeit abgelaufen,0.15,15188,-2632.2691744029935,0,20250403-235117
54,kein_Terminated,Zeit abgelaufen,0.18,15502,-3335.7541355316384,0,20250403-235132
55,kein_Terminated,Zeit abgelaufen,0.17,15845,-3528.180864106637,0,20250403-235143
56,kein_Terminated,Zeit abgelaufen,0.21,16085,-2174.8053894764416,0,20250403-235153
57,kein_Terminated,Zeit abgelaufen,0.15,16321,-2251.6426227839347,0,20250403-235204
58,kein_Terminated,Zeit abgelaufen,0.18,16631,-2839.9667326644667,0,20250403-235215
59,kein_Terminated,Zeit abgelaufen,0.14,16897,-2899.7987863034236,0,20250403-235225
60,kein_Terminated,Zeit abgelaufen,0.14,17283,-4227.254932890378,0,20250403-235236
61,kein_Terminated,Zeit abgelaufen,0.11,17570,-3428.580489076074,0,20250403-235246
1,kein_Terminated,Zeit abgelaufen,0.18,230,-2242.3801321275287,0,20250403-235659
2,kein_Terminated,Zeit abgelaufen,0.14,438,-2072.2687877068443,0,20250403-235710
