DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O7_A2_TR1_T1_20250410-093525/save-04.10.2025_09.35.25/best_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
129,kein_Terminated,Zeit abgelaufen,0.1,332,-2392.5,300.5,25,1,20250410-224342
130,kein_Terminated,Zeit abgelaufen,0.11,327,-1587.25,300.5,25,2,20250410-224357
131,kein_Terminated,Zeit abgelaufen,0.12,503,-9096.25,300.5,25,2,20250410-224411
132,kein_Terminated,Zeit abgelaufen,0.11,526,-2869.0,300.5,25,2,20250410-224426
133,kein_Terminated,Zeit abgelaufen,0.18,359,-4955.5,300.5,22,0,20250410-224438
134,kein_Terminated,Zeit abgelaufen,0.15,311,-1032.0,300.5,22,0,20250410-224450
135,kein_Terminated,Zeit abgelaufen,0.4,310,782.25,300.5,22,8,20250410-224502
136,kein_Terminated,Zeit abgelaufen,0.48,186,3877.25,300.5,22,8,20250410-224514
137,kein_Terminated,Zeit abgelaufen,0.4,278,2849.25,300.5,22,3,20250410-224526
138,kein_Terminated,Zeit abgelaufen,0.38,158,-167.0,300.5,22,3,20250410-224538
139,kein_Terminated,Zeit abgelaufen,0.44,290,2172.25,300.5,22,3,20250410-224551
140,kein_Terminated,Zeit abgelaufen,0.1,408,-5032.0,300.5,25,1,20250410-224605
141,kein_Terminated,Zeit abgelaufen,0.1,406,-2787.5,300.5,25,1,20250410-224620
142,kein_Terminated,Zeit abgelaufen,0.1,411,-6576.0,300.5,25,1,20250410-224634
143,kein_Terminated,Zeit abgelaufen,0.09,406,-7800.25,300.5,25,1,20250410-224649
144,kein_Terminated,Zeit abgelaufen,0.36,323,-2363.75,300.5,25,7,20250410-224703
145,kein_Terminated,Zeit abgelaufen,0.32,301,2354.5,300.5,25,7,20250410-224718
146,kein_Terminated,Zeit abgelaufen,0.09,378,-908.5,300.5,25,2,20250410-224732
147,kein_Terminated,Zeit abgelaufen,0.29,364,-1838.75,300.5,24,1,20250410-224745
148,kein_Terminated,Zeit abgelaufen,0.29,323,-2604.75,300.5,24,1,20250410-224758
149,kein_Terminated,Zeit abgelaufen,0.42,249,1578.0,300.5,24,1,20250410-224811
150,kein_Terminated,Zeit abgelaufen,0.55,315,-844.0,300.5,24,1,20250410-224823
151,kein_Terminated,Zeit abgelaufen,0.26,251,920.5,300.5,24,9,20250410-224836
152,kein_Terminated,Zeit abgelaufen,0.53,279,351.25,300.5,24,9,20250410-224848
153,kein_Terminated,Zeit abgelaufen,0.33,353,-12199.75,300.5,24,0,20250410-224901
154,kein_Terminated,Zeit abgelaufen,0.26,214,1645.75,300.5,23,4,20250410-224914
155,kein_Terminated,Zeit abgelaufen,0.38,195,336.75,300.5,23,4,20250410-224926
156,kein_Terminated,Zeit abgelaufen,0.49,252,1874.25,300.5,23,8,20250410-224939
157,kein_Terminated,Zeit abgelaufen,0.37,372,938.0,300.5,23,8,20250410-224952
158,kein_Terminated,Zeit abgelaufen,0.18,423,-3356.25,300.5,23,1,20250410-225004
159,kein_Terminated,Zeit abgelaufen,0.21,316,-2230.25,300.5,23,1,20250410-225017
160,kein_Terminated,Zeit abgelaufen,0.09,465,-1166.75,300.5,23,9,20250410-225029
161,kein_Terminated,Zeit abgelaufen,0.43,164,2504.0,300.5,23,6,20250410-225042
162,kein_Terminated,Zeit abgelaufen,0.51,278,-3173.5,300.5,23,6,20250410-225054
163,kein_Terminated,Zeit abgelaufen,0.19,467,-7556.5,300.5,23,6,20250410-225107
164,kein_Terminated,Zeit abgelaufen,0.41,266,-432.25,300.5,23,6,20250410-225120
165,kein_Terminated,Zeit abgelaufen,0.48,294,-3735.0,300.5,23,6,20250410-225132
166,kein_Terminated,Zeit abgelaufen,0.43,169,3629.0,300.5,23,6,20250410-225145
2,kein_Terminated,Zeit abgelaufen,0.13,272,191.25,300.5,22,0,20250410-225200
167,kein_Terminated,Zeit abgelaufen,0.2,304,-97.75,300.5,23,2,20250410-225209
168,kein_Terminated,Zeit abgelaufen,0.23,274,-40.0,300.5,23,8,20250410-225222
169,kein_Terminated,Zeit abgelaufen,0.43,348,-3875.25,300.5,23,8,20250410-225234
170,kein_Terminated,Zeit abgelaufen,0.38,291,1864.0,300.5,23,8,20250410-225247
171,kein_Terminated,Zeit abgelaufen,0.34,253,2202.0,300.5,23,8,20250410-225300
172,kein_Terminated,Zeit abgelaufen,0.47,186,3447.0,300.5,23,7,20250410-225312
173,kein_Terminated,Zeit abgelaufen,0.39,201,2120.75,300.5,23,7,20250410-225325
174,kein_Terminated,Zeit abgelaufen,0.55,276,4024.0,300.5,23,1,20250410-225337
