DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250412-011854/save-04.12.2025_01.18.54/final_model.zip,20,8,4,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939_TEST_WITH_ADOPTED_MAZES

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
178,kein_Terminated,Zeit abgelaufen,0.11,452,-14234.5,300.5,8,5,20250413-231806
179,kein_Terminated,Zeit abgelaufen,0.34,455,-27499.25,300.5,8,4,20250413-231830
180,kein_Terminated,Zeit abgelaufen,0.15,436,-3566.75,300.5,8,4,20250413-231853
181,kein_Terminated,Zeit abgelaufen,0.09,550,-44369.25,300.5,8,8,20250413-231916
182,kein_Terminated,Zeit abgelaufen,0.2,273,31.0,300.5,0,1,20250413-231939
183,kein_Terminated,Zeit abgelaufen,0.13,257,533.5,300.5,0,1,20250413-232001
184,kein_Terminated,Zeit abgelaufen,0.33,351,-6381.0,300.5,0,1,20250413-232024
185,kein_Terminated,Zeit abgelaufen,0.24,191,1594.5,300.5,0,1,20250413-232046
186,kein_Terminated,Zeit abgelaufen,0.15,267,708.75,300.5,0,2,20250413-232109
187,kein_Terminated,Zeit abgelaufen,0.28,321,656.0,300.5,0,2,20250413-232131
188,kein_Terminated,Zeit abgelaufen,0.18,173,693.75,300.5,0,9,20250413-232154
189,kein_Terminated,Zeit abgelaufen,0.35,334,3925.25,300.5,0,0,20250413-232217
190,kein_Terminated,Zeit abgelaufen,0.3,287,1770.0,300.5,0,0,20250413-232239
191,kein_Terminated,Zeit abgelaufen,0.21,237,823.5,300.5,0,8,20250413-232302
192,kein_Terminated,Zeit abgelaufen,0.19,216,-6436.25,300.5,0,8,20250413-232324
193,kein_Terminated,Zeit abgelaufen,0.27,386,149.0,300.5,0,1,20250413-232347
194,kein_Terminated,Zeit abgelaufen,0.2,336,-1391.5,300.5,0,1,20250413-232409
195,kein_Terminated,Zeit abgelaufen,0.28,186,1405.25,300.5,0,2,20250413-232432
196,kein_Terminated,Zeit abgelaufen,0.28,343,1909.75,300.5,8,5,20250413-232455
