DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250410-012131/save-04.10.2025_01.21.31/final_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
91,kein_Terminated,Zeit abgelaufen,0.41,248,434.5,300.5,23,7,20250410-095419
92,kein_Terminated,Zeit abgelaufen,0.4,110,3986.25,300.5,23,7,20250410-095431
93,kein_Terminated,Zeit abgelaufen,0.42,311,-4950.75,300.5,23,3,20250410-095444
94,kein_Terminated,Zeit abgelaufen,0.44,285,-870.25,300.5,23,3,20250410-095456
95,kein_Terminated,Zeit abgelaufen,0.31,308,-4125.5,300.5,23,8,20250410-095508
96,kein_Terminated,Zeit abgelaufen,0.47,362,-5834.0,300.5,23,8,20250410-095520
97,kein_Terminated,Zeit abgelaufen,0.38,281,-1214.5,300.5,23,4,20250410-095533
98,kein_Terminated,Zeit abgelaufen,0.35,276,-2026.25,300.5,23,7,20250410-095545
99,kein_Terminated,Zeit abgelaufen,0.44,342,-4452.5,300.5,23,7,20250410-095557
100,kein_Terminated,Zeit abgelaufen,0.2,375,-7218.25,300.5,23,3,20250410-095609
101,kein_Terminated,Zeit abgelaufen,0.26,369,-3984.25,300.5,23,3,20250410-095622
102,kein_Terminated,Zeit abgelaufen,0.39,319,-2856.0,300.5,23,4,20250410-095634
103,kein_Terminated,Zeit abgelaufen,0.3,288,-1775.5,300.5,23,4,20250410-095646
104,kein_Terminated,Zeit abgelaufen,0.22,244,-2094.25,300.5,23,4,20250410-095658
105,kein_Terminated,Zeit abgelaufen,0.16,394,-7999.75,300.5,25,2,20250410-095712
106,kein_Terminated,Zeit abgelaufen,0.09,419,-10141.5,300.5,25,2,20250410-095727
107,kein_Terminated,Zeit abgelaufen,0.08,407,-7291.0,300.5,25,4,20250410-095741
108,kein_Terminated,Zeit abgelaufen,0.07,401,-5908.5,300.5,25,4,20250410-095755
109,kein_Terminated,Zeit abgelaufen,0.01,602,-60521.0,300.5,25,3,20250410-095813
110,kein_Terminated,Zeit abgelaufen,0.01,602,29.75,300.5,25,3,20250410-095828
111,kein_Terminated,Zeit abgelaufen,0.09,587,-57341.25,300.5,25,9,20250410-095844
112,kein_Terminated,Zeit abgelaufen,0.16,581,-52060.25,300.5,25,1,20250410-095901
113,kein_Terminated,Zeit abgelaufen,0.21,380,-6840.0,300.5,25,1,20250410-095916
114,kein_Terminated,Zeit abgelaufen,0.28,411,-7495.25,300.5,25,0,20250410-095930
115,kein_Terminated,Zeit abgelaufen,0.29,373,-8543.5,300.5,25,0,20250410-095945
116,kein_Terminated,Zeit abgelaufen,0.14,438,-10577.75,300.5,25,6,20250410-095959
117,kein_Terminated,Zeit abgelaufen,0.68,439,-7293.75,300.5,25,6,20250410-100014
118,kein_Terminated,Zeit abgelaufen,0.58,438,-17504.5,300.5,25,0,20250410-100029
119,kein_Terminated,Zeit abgelaufen,0.09,593,948.25,300.5,23,1,20250410-100042
120,kein_Terminated,Zeit abgelaufen,0.08,592,-58348.0,300.5,23,1,20250410-100056
121,kein_Terminated,Zeit abgelaufen,0.03,1,309.75,300.5,23,7,20250410-100109
122,kein_Terminated,Zeit abgelaufen,0.28,206,-4615.0,300.5,23,7,20250410-100122
123,kein_Terminated,Zeit abgelaufen,0.23,362,-12194.0,300.5,23,7,20250410-100134
124,kein_Terminated,Zeit abgelaufen,0.4,237,1140.5,300.5,23,7,20250410-100146
125,kein_Terminated,Zeit abgelaufen,0.38,366,-1247.25,300.5,23,6,20250410-100159
126,kein_Terminated,Zeit abgelaufen,0.16,517,-21085.25,300.5,25,5,20250410-100213
127,kein_Terminated,Zeit abgelaufen,0.39,310,1977.5,300.5,25,5,20250410-100228
128,kein_Terminated,Zeit abgelaufen,0.01,602,-60521.0,300.5,25,3,20250410-100245
129,kein_Terminated,Zeit abgelaufen,0.01,602,-7.0,300.5,25,3,20250410-100300
130,kein_Terminated,Zeit abgelaufen,0.06,330,-5476.0,300.5,25,4,20250410-100314
131,kein_Terminated,Zeit abgelaufen,0.06,216,-1111.75,300.5,25,4,20250410-100329
132,kein_Terminated,Zeit abgelaufen,0.13,276,546.25,300.5,25,0,20250410-100343
133,kein_Terminated,Zeit abgelaufen,0.18,333,-6011.75,300.5,24,7,20250410-100356
134,kein_Terminated,Zeit abgelaufen,0.41,206,1965.75,300.5,24,7,20250410-100408
135,kein_Terminated,Zeit abgelaufen,0.3,313,-3749.75,300.5,24,1,20250410-100421
136,kein_Terminated,Zeit abgelaufen,0.27,300,2164.75,300.5,24,1,20250410-100433
137,kein_Terminated,Zeit abgelaufen,0.51,286,-1174.5,300.5,24,5,20250410-100446
138,kein_Terminated,Zeit abgelaufen,0.43,286,505.75,300.5,24,5,20250410-100458
139,kein_Terminated,Zeit abgelaufen,0.4,253,-688.25,300.5,24,1,20250410-100511
140,kein_Terminated,Zeit abgelaufen,0.41,320,-1515.75,300.5,24,4,20250410-100524
141,kein_Terminated,Zeit abgelaufen,0.44,342,1588.5,300.5,24,4,20250410-100536
142,kein_Terminated,Zeit abgelaufen,0.3,158,1722.75,300.5,24,4,20250410-100549
143,kein_Terminated,Zeit abgelaufen,0.43,336,-3524.25,300.5,24,4,20250410-100601
144,kein_Terminated,Zeit abgelaufen,0.33,270,781.0,300.5,24,1,20250410-100614
