DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward
2,300,2,-0.5,50000.0,1,800000.0,99999,20,100,50,2,300,6,0.5,5,-20,0.15,0.25

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
232,kein_Terminated,Zeit abgelaufen,0.48,80,2205.25,21,20250407-022453
233,kein_Terminated,Zeit abgelaufen,0.51,130,2059.25,21,20250407-022505
234,kein_Terminated,Zeit abgelaufen,0.55,98,2865.75,21,20250407-022517
235,kein_Terminated,Zeit abgelaufen,0.37,80,1532.25,21,20250407-022529
236,kein_Terminated,Zeit abgelaufen,0.48,83,2624.75,21,20250407-022541
237,kein_Terminated,Zeit abgelaufen,0.53,92,2656.75,21,20250407-022552
238,kein_Terminated,Zeit abgelaufen,0.48,67,2468.5,21,20250407-022604
239,kein_Terminated,Zeit abgelaufen,0.6,76,3196.25,21,20250407-022616
240,kein_Terminated,Zeit abgelaufen,0.49,67,2680.75,21,20250407-022628
241,kein_Terminated,Zeit abgelaufen,0.52,45,3043.0,21,20250407-022640
242,kein_Terminated,Zeit abgelaufen,0.58,81,2892.0,21,20250407-022651
243,kein_Terminated,Zeit abgelaufen,0.63,101,3015.5,21,20250407-022703
244,kein_Terminated,Zeit abgelaufen,0.58,95,3084.0,21,20250407-022715
245,kein_Terminated,Zeit abgelaufen,0.6,89,3064.25,21,20250407-022727
246,kein_Terminated,Zeit abgelaufen,0.55,62,3198.25,21,20250407-022739
247,kein_Terminated,Zeit abgelaufen,0.51,60,2809.0,21,20250407-022750
248,kein_Terminated,Zeit abgelaufen,0.55,61,3173.75,21,20250407-022802
249,kein_Terminated,Zeit abgelaufen,0.51,99,2786.25,21,20250407-022814
3,kein_Terminated,Zeit abgelaufen,0.5,33,2892.25,21,20250407-022826
250,kein_Terminated,Zeit abgelaufen,0.54,51,3219.0,21,20250407-022834
251,kein_Terminated,Zeit abgelaufen,0.44,46,2425.75,21,20250407-022846
252,kein_Terminated,Zeit abgelaufen,0.52,43,3261.5,21,20250407-022858
253,kein_Terminated,Zeit abgelaufen,0.56,65,3092.0,21,20250407-022910
254,kein_Terminated,Zeit abgelaufen,0.55,97,2981.5,21,20250407-022922
255,kein_Terminated,Zeit abgelaufen,0.64,111,3170.5,21,20250407-022933
256,kein_Terminated,Zeit abgelaufen,0.57,113,2625.75,21,20250407-022945
257,kein_Terminated,Zeit abgelaufen,0.46,69,2517.25,21,20250407-022957
258,kein_Terminated,Zeit abgelaufen,0.55,77,2840.0,21,20250407-023009
259,kein_Terminated,Zeit abgelaufen,0.59,139,2694.5,21,20250407-023021
260,kein_Terminated,Zeit abgelaufen,0.64,98,3356.5,21,20250407-023032
261,kein_Terminated,Zeit abgelaufen,0.49,69,2597.5,21,20250407-023044
262,kein_Terminated,Zeit abgelaufen,0.62,131,2757.0,21,20250407-023056
263,kein_Terminated,Zeit abgelaufen,0.64,110,3433.25,21,20250407-023108
264,kein_Terminated,Zeit abgelaufen,0.67,97,3708.25,21,20250407-023120
265,kein_Terminated,Zeit abgelaufen,0.67,66,4109.25,21,20250407-023131
266,kein_Terminated,Zeit abgelaufen,0.63,113,3104.5,21,20250407-023143
