DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250411-180656/save-04.11.2025_18.06.56/final_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
116,kein_Terminated,Zeit abgelaufen,0.5,201,744.5,300.5,22,4,20250412-014325
117,kein_Terminated,Zeit abgelaufen,0.34,338,-5124.75,300.5,22,4,20250412-014337
118,kein_Terminated,Zeit abgelaufen,0.41,242,-2314.5,300.5,22,2,20250412-014349
119,kein_Terminated,Zeit abgelaufen,0.39,242,803.0,300.5,22,3,20250412-014401
120,kein_Terminated,Zeit abgelaufen,0.43,131,3906.5,300.5,22,3,20250412-014413
121,kein_Terminated,Zeit abgelaufen,0.35,188,1008.25,300.5,22,1,20250412-014425
122,kein_Terminated,Zeit abgelaufen,0.51,190,1661.75,300.5,22,1,20250412-014437
123,kein_Terminated,Zeit abgelaufen,0.5,276,2065.5,300.5,22,9,20250412-014449
124,kein_Terminated,Zeit abgelaufen,0.38,297,1525.75,300.5,22,9,20250412-014501
125,kein_Terminated,Zeit abgelaufen,0.4,204,330.5,300.5,22,5,20250412-014512
126,kein_Terminated,Zeit abgelaufen,0.51,269,-457.25,300.5,24,9,20250412-014525
127,kein_Terminated,Zeit abgelaufen,0.39,377,-5302.0,300.5,24,9,20250412-014537
128,kein_Terminated,Zeit abgelaufen,0.44,218,-3795.25,300.5,24,0,20250412-014550
129,kein_Terminated,Zeit abgelaufen,0.43,318,-5692.75,300.5,24,0,20250412-014602
130,kein_Terminated,Zeit abgelaufen,0.44,265,-4952.25,300.5,24,0,20250412-014615
131,kein_Terminated,Zeit abgelaufen,0.33,292,-3172.25,300.5,24,0,20250412-014627
132,kein_Terminated,Zeit abgelaufen,0.38,275,-94.25,300.5,24,1,20250412-014640
133,kein_Terminated,Zeit abgelaufen,0.35,305,1045.75,300.5,25,2,20250412-014654
134,kein_Terminated,Zeit abgelaufen,0.09,523,-22417.0,300.5,25,2,20250412-014709
135,kein_Terminated,Zeit abgelaufen,0.39,302,-1371.25,300.5,25,5,20250412-014723
136,kein_Terminated,Zeit abgelaufen,0.11,322,-3562.25,300.5,25,5,20250412-014738
137,kein_Terminated,Zeit abgelaufen,0.2,391,-6238.0,300.5,25,4,20250412-014752
138,kein_Terminated,Zeit abgelaufen,0.2,402,-7733.25,300.5,25,4,20250412-014806
139,kein_Terminated,Zeit abgelaufen,0.49,353,698.75,300.5,25,6,20250412-014821
140,kein_Terminated,Zeit abgelaufen,0.57,277,-640.75,300.5,22,9,20250412-014833
141,kein_Terminated,Zeit abgelaufen,0.54,270,4371.75,300.5,22,9,20250412-014845
